t,drawdown
0,0.0
1,-0.0054971747249623615
2,0.0
3,-0.0054971747249622505
4,0.0
5,-0.0054971747249622505
6,0.0
7,-0.0054971747249623615
8,0.0
9,-0.0054971747249624725
10,0.0
11,-0.0054971747249623615
12,0.0
13,-0.0054971747249624725
14,0.0
15,-0.0054971747249624725
16,0.0
17,-0.0054971747249623615
18,0.0
19,-0.0054971747249623615
20,0.0
21,-0.0054971747249624725
22,0.0
23,-0.0054971747249622505
24,0.0
25,-0.0054971747249624725
26,0.0
27,-0.0054971747249624725
28,0.0
29,-0.0054971747249624725
30,0.0
31,-0.0054971747249624725
32,0.0
33,-0.0054971747249623615
34,0.0
35,-0.0054971747249623615
36,0.0
37,-0.0054971747249623615
38,0.0
39,-0.0054971747249622505
40,0.0
41,-0.0054971747249624725
42,0.0
43,-0.0054971747249623615
44,0.0
45,-0.0054971747249624725
46,0.0
47,-0.0054971747249623615
48,0.0
49,-0.0054971747249624725
50,0.0
51,-0.0054971747249623615
52,0.0
53,-0.0054971747249623615
54,0.0
55,-0.0054971747249623615
56,0.0
57,-0.0054971747249623615
58,0.0
59,-0.0054971747249622505
60,0.0
61,-0.0054971747249623615
62,0.0
63,-0.0054971747249623615
64,0.0
65,-0.0054971747249624725
66,0.0
67,-0.0054971747249624725
68,0.0
69,-0.0054971747249622505
70,0.0
71,-0.0054971747249623615
72,0.0
73,-0.0054971747249623615
74,0.0
75,-0.0054971747249622505
76,0.0
77,-0.0054971747249624725
78,0.0
79,-0.0054971747249623615
80,0.0
81,-0.0054971747249623615
82,0.0
83,-0.0054971747249623615
84,0.0
85,-0.0054971747249624725
86,0.0
87,-0.0054971747249623615
88,0.0
89,-0.0054971747249622505
90,0.0
91,-0.0054971747249623615
92,0.0
93,-0.0054971747249623615
94,0.0
95,-0.0054971747249624725
96,0.0
97,-0.0054971747249623615
98,0.0
99,-0.0054971747249623615
100,0.0
101,-0.0054971747249623615
102,0.0
103,-0.0054971747249623615
104,0.0
105,-0.0054971747249622505
106,0.0
107,-0.0054971747249623615
108,0.0
109,-0.0054971747249622505
110,0.0
111,-0.0054971747249623615
112,0.0
113,-0.0054971747249622505
114,0.0
115,-0.0054971747249623615
116,0.0
117,-0.0054971747249624725
118,0.0
119,-0.0054971747249623615
120,0.0
121,-0.0054971747249623615
122,0.0
123,-0.0054971747249623615
124,0.0
125,-0.0054971747249623615
126,0.0
127,-0.0054971747249622505
128,0.0
129,-0.0054971747249624725
130,0.0
131,-0.0054971747249624725
132,0.0
133,-0.0054971747249623615
134,0.0
135,-0.0054971747249622505
136,0.0
137,-0.0054971747249623615
138,0.0
139,-0.0054971747249624725
140,0.0
141,-0.0054971747249623615
142,0.0
143,-0.0054971747249623615
144,0.0
145,-0.0054971747249623615
146,0.0
147,-0.0054971747249623615
148,0.0
149,-0.0054971747249622505
150,0.0
151,-0.0054971747249623615
152,0.0
153,-0.0054971747249622505
154,0.0
155,-0.0054971747249622505
156,0.0
157,-0.0054971747249623615
158,0.0
159,-0.0054971747249624725
160,0.0
161,-0.0054971747249623615
162,0.0
163,-0.0054971747249622505
164,0.0
165,-0.0054971747249624725
166,0.0
167,-0.0054971747249622505
168,0.0
169,-0.0054971747249623615
170,0.0
171,-0.0054971747249623615
172,0.0
173,-0.0054971747249623615
174,0.0
175,-0.0054971747249624725
176,0.0
177,-0.0054971747249622505
178,0.0
179,-0.0054971747249624725
180,0.0
181,-0.0054971747249623615
182,0.0
183,-0.0054971747249623615
184,0.0
185,-0.0054971747249623615
186,0.0
187,-0.0054971747249624725
188,0.0
189,-0.0054971747249623615
190,0.0
191,-0.0054971747249623615
192,0.0
193,-0.0054971747249624725
194,0.0
195,-0.0054971747249624725
196,0.0
197,-0.0054971747249623615
198,0.0
199,-0.0054971747249622505
200,0.0
201,-0.0054971747249623615
202,0.0
203,-0.0054971747249622505
204,0.0
205,-0.0054971747249623615
206,0.0
207,-0.0054971747249622505
208,0.0
209,-0.0054971747249623615
210,0.0
211,-0.0054971747249623615
212,0.0
213,-0.0054971747249623615
214,0.0
215,-0.0054971747249622505
216,0.0
217,-0.0054971747249623615
218,0.0
219,-0.0054971747249623615
220,0.0
221,-0.0054971747249623615
222,0.0
223,-0.0054971747249623615
224,0.0
225,-0.0054971747249623615
226,0.0
227,-0.0054971747249624725
228,0.0
229,-0.0054971747249624725
230,0.0
231,-0.0054971747249622505
232,0.0
233,-0.0054971747249623615
234,0.0
235,-0.0054971747249623615
236,0.0
237,-0.0054971747249623615
238,0.0
239,-0.0054971747249622505
240,0.0
241,-0.0054971747249622505
242,0.0
243,-0.0054971747249623615
244,0.0
245,-0.0054971747249623615
246,0.0
247,-0.0054971747249623615
248,0.0
249,-0.0054971747249623615
250,0.0
251,-0.0054971747249623615
252,0.0
253,-0.0054971747249622505
254,0.0
255,-0.0054971747249623615
256,0.0
257,-0.0054971747249623615
258,0.0
259,-0.0054971747249623615
260,0.0
261,-0.0054971747249623615
262,0.0
263,-0.0054971747249623615
264,0.0
265,-0.0054971747249624725
266,0.0
267,-0.0054971747249623615
268,0.0
269,-0.0054971747249623615
270,0.0
271,-0.0054971747249624725
272,0.0
273,-0.0054971747249623615
274,0.0
275,-0.0054971747249623615
276,0.0
277,-0.0054971747249623615
278,0.0
279,-0.0054971747249622505
280,0.0
281,-0.0054971747249623615
282,0.0
