t,return
0,0.0019352808021975074
1,-0.003289774986958525
2,0.015877857791851843
3,-0.007724228013046055
4,0.009944216398412904
5,-0.00953980504146266
6,0.0044621624844871895
7,0.00850250009783227
8,0.006347454270589872
9,-0.027367471099680442
10,0.002681248648191195
11,-0.01669353943750678
12,0.00386397427953315
13,0.03188093967474754
14,-0.014739271160347048
15,-0.008300682591496652
16,0.012846899485552095
17,-0.016327969614629817
18,-0.00970286942584545
19,-0.01621083959224042
20,-0.014144396309565767
21,0.023314513413552847
22,-0.011933888846913017
23,-0.009650301453655792
24,0.0029677945033277963
25,0.012061857446332654
26,0.00817070785711804
27,-0.014340076853148708
28,0.01814976872175461
29,-0.010007772305494215
30,0.016798293954265422
31,-0.011536878917117634
32,-0.024130393506775656
33,0.009052893857781552
34,0.013183249948730416
35,-0.007889321006788479
36,-0.001956553073359997
37,-0.011059137686865629
38,-0.014733012519994244
39,0.014354141226683279
40,0.005594212316231027
41,0.005059816684299298
42,-0.011835079074482948
43,-0.003901538516907871
44,-0.012767619606530356
45,0.0018445137910454439
46,-0.016484315323725914
47,0.022381706730018387
48,-0.004617025798557321
49,-0.004475489826914413
50,-0.014860042887167671
51,-0.009253880950227347
52,0.011569362375290297
53,0.015628676300510548
54,0.0051967444769307385
55,0.02917566950422073
56,0.002671937271951398
57,-0.019800285669238457
58,-0.001014917396091919
59,0.0027879943491312563
60,0.0025328539331279224
61,-0.024455662900723332
62,-0.004445724763420951
63,0.03031790927300377
64,-0.03242456702884013
65,-0.005533661226890617
66,0.00919876425564279
67,-0.026571960050747266
68,-0.010430970050289685
69,-0.00969029111997847
70,-0.025551431632640238
71,0.00962809284086325
72,0.018000920529800506
73,0.015930943901075446
74,-0.010233455150332206
75,-0.0035723631087378757
76,0.023326110059505557
77,0.012577434316558906
78,0.007098069784650442
79,-0.0019263870164383501
80,-0.012696171897095097
81,-0.003620917096613551
82,0.01439775925408649
83,-0.02103221932012983
84,-0.011985671943430956
85,-0.008989617422611534
86,-0.003154862134100194
87,0.0041333854206448625
88,-0.0054255820827217105
89,0.003651085489220532
90,-0.004291084953790029
91,0.006913687833735385
92,-0.0010756891702029948
93,-0.01314623766873333
94,-0.013290256625516344
95,0.00379609959967435
96,-0.0015201979798206084
97,-0.009375554752514297
98,-0.01783087220120494
99,-0.005414355109251996
100,0.013307371813155177
101,0.024052174905238644
102,-0.011446419613093997
103,-0.0012203310092554595
104,0.0025249723717045867
105,0.0072791455262088
106,0.016441864316929497
107,-0.005631037854538719
108,-0.0033619889608027496
109,-0.014804287340101719
110,0.00952995156337453
111,0.020854917295485734
112,-0.01043515848254032
113,0.03841185256432506
114,-0.0002502008791576639
115,-0.00036812477942833313
116,-0.006048675904399503
117,0.028973123122315654
118,0.002842930541970697
119,-0.003443795940450884
120,-0.008336572348009585
121,0.012390804304332736
122,0.012366528903225687
123,-0.022544055758564593
124,-0.04925594255965553
125,0.008362838161413824
126,0.029387155264723956
127,-0.014078754112514908
128,0.03488837432015956
129,-0.009667792738537021
130,-0.010716218685631539
131,-0.0022923937012393624
132,0.005418156779484983
133,0.00715323947729695
134,-0.0068450083582603655
135,-0.012192068622562275
136,0.026331584054187868
137,-0.005403007046683108
138,0.020759412521220502
139,0.0018284931057572472
140,-0.01727147532131744
141,0.010800571029821309
142,0.0011790962190903985
143,0.001392352519128603
144,0.00036903330195548595
145,-0.021876291780964723
146,-0.009414679728603416
147,-0.02397228271645683
148,0.010699563473081665
149,0.020377451364616835
150,0.00885232598967339
151,-0.026249702673309595
152,-0.02258247684660704
153,0.008315424870053177
154,0.011448639715403986
155,0.009031305225330672
156,0.018351539149844977
157,0.009697321043957718
158,0.01820316329458037
159,0.02093558111120112
160,-0.011695750886264601
161,0.014131377712348191
162,0.0016091996261199445
163,-0.0012937840046300395
164,0.03224487086343888
165,-0.007839896956968021
166,0.02250875264106981
167,0.013780782519417521
168,-0.011886226808736244
169,-0.003338780124761711
170,0.016416872102437592
171,0.0035233472433886586
172,0.011409837424316263
173,-0.012478109478329284
174,0.02032731755618014
175,0.007178846995487993
176,0.029204518390608947
177,-0.013738699581755427
178,-0.013757667678382561
179,0.003690534630752535
180,0.025933632437413444
181,0.011820229975044965
182,0.0078314688288014
183,0.016416873865840093
184,-0.019758389239033343
185,0.02467346645837397
186,0.006614846182682053
187,0.01489907186470198
188,0.007010665411998284
189,0.002075571608583132
190,0.00656198418699094
191,-0.016588406056746226
192,0.01139070713090815
193,-0.002162445157460137
194,-0.035484345190873116
195,0.019819787163671623
196,-0.0022287791144973952
197,0.02712821548844594
198,0.010407522776814601
199,0.025277064188476438
200,-0.0033242039355437956
201,-0.0062375390961780216
202,-0.01545384577804519
203,0.0156296350048242
204,-0.034718012680510335
205,-0.004657109136974513
206,-0.012238275272813879
207,-0.004201799289740955
208,-0.011810370659770189
209,0.015075118414532417
210,-0.01919908269006146
211,0.021146018401348117
212,-0.008759604099670438
213,0.0007293362593403884
214,0.02742749407373947
215,-0.0048360205110732895
216,0.003812219889221237
217,-0.007346132006401381
218,0.01682452881910442
219,-0.0076822000056600784
220,0.012102287120302065
221,-0.01877918479962736
222,-0.008879785101046317
223,-0.00727171582885836
224,-0.017281716261880173
225,-0.018323906741257348
226,-0.015466448036632592
227,-0.021069969261160705
228,0.015870903652880918
229,0.0015748871537242643
230,-0.03194303093157469
231,0.009089724577431409
232,0.007029650047514526
233,-0.014357346466979606
234,0.011835494366429906
235,-0.02475087906535934
236,0.028170159144783574
237,2.5548720076408677e-05
238,-0.02998245254083097
239,0.012356439585118837
240,0.0226952850749702
241,-0.0317367014039263
242,0.0010798857468211575
243,0.014516353782567864
244,-0.005906019995073692
245,0.007672008293589898
246,-0.02428730116467081
247,0.01173707745671267
248,-0.004598734737529806
249,0.007763170989313401
250,-0.020157147808740505
251,0.013093400187708076
252,-0.0023795025583003104
253,0.007100309524297288
254,-0.015193850710552162
255,-0.018856579576446826
256,0.005810520281952263
257,-0.0010286308197159765
258,-0.02122559712761985
259,0.03976199471459804
260,-0.008155058108531035
261,-0.014895681243226678
262,-0.009168670324513803
263,-0.021768819117803644
264,0.010636616296833734
265,0.00444994447528297
266,0.0062522390470805085
267,-0.00831329015314399
268,-0.009240192411085105
269,0.02366214678235041
270,0.002987401229495903
271,0.0002720117337556288
272,-0.006042482919666671
273,0.009029937472122457
274,0.0008653243779659784
275,-0.003711253541077074
276,-0.01694267768800601
277,-0.029048273370349473
278,-0.0031992273288153194
279,0.008526094608887836
280,-0.014009501822999827
281,-0.009356088485562982
282,-7.418230837538025e-05
283,0.006163115661600172
284,-0.01185381673569145
285,0.0023459869932692264
286,-0.002634075232370563
287,-0.01786083840780265
288,0.014737893894899738
289,0.0061131388209731425
290,0.015274741304495383
291,-0.0003549488676373783
292,-0.01154309371356817
293,-0.020921877386366125
294,-0.017156793498584358
295,-0.004470536906629842
296,-0.0026259288022695356
297,0.011975631962305668
298,0.0004217327532150244
299,-0.011496551126869451
300,0.005172394692215181
301,-0.0023284357855049625
302,0.007694952946157514
303,0.012997311783660077
304,-0.008496259677619616
305,0.017850059204098656
306,0.012006281031033853
307,-0.026187953782534613
308,0.0012127425391687317
309,0.02023333873595584
310,-0.036842793533025366
311,-0.03515619151336191
312,0.01610397213663978
313,-0.00537248092246026
314,0.00993231944337239
315,0.034145195181087405
316,0.023743071141618673
317,0.0040593381535881465
318,-0.008349719647936373
319,0.03328115173344746
320,-0.02072363874897845
321,0.010353684200353836
322,0.013386479655890864
323,-0.02475628812013396
324,-0.00470348440196037
325,-0.001762979764767665
326,-0.014752849663562455
327,-0.0018890480958416453
328,0.00678792126588143
329,0.0013676887801952332
330,-0.004075752035343049
331,0.005473509784331854
332,0.01202232584850956
333,-0.012392593123857421
334,-0.005658125503849099
335,-0.009459257446495749
336,-0.0002279814779615199
337,-0.02041810617205319
338,0.0020093451006745894
339,-0.016513677120232974
340,-0.006527293238011372
341,0.0009129780757097847
342,-0.0304495478965219
343,-0.018558344520894582
344,-0.00942886271941708
345,0.000965828426837242
346,0.009352943981992868
347,0.004153557952840241
348,-0.002959830280452788
349,-0.028599796082381987
350,-0.02368317219512696
351,-0.0025751144824806126
352,0.018073037240689968
353,0.00012844772213253005
354,0.0059946315916485195
355,0.008946164361222022
356,0.009892586989531429
357,-0.006298011189718337
358,0.010075309626575421
359,0.006431620129045212
360,0.020634855039514746
361,0.011623783276296778
362,-0.009679785735087865
363,0.027738327835231648
364,0.011204673819433067
365,0.013751786120616631
366,-0.02094642255423726
367,-0.00020892503324479211
368,-0.00699905547611868
369,-0.02998425747723741
370,-0.004390758241889238
371,-0.009563234431605484
372,-0.012498134175171597
373,-0.002383950054996837
374,0.0012917916305430282
375,-0.008466193913078264
376,0.01960809370403442
377,0.0009937400362742199
378,-0.016070520947765114
379,-0.03260959921464108
380,0.010085732586374524
381,-0.009990307008635929
382,0.004042943203436278
383,-0.004780310127555791
384,0.012389746321923238
385,-0.004884969320708973
386,0.012280448410556807
387,0.028375534431155723
388,0.012424072382274914
389,0.0192293342141047
390,0.004375744554946138
391,0.038791676451495366
392,-0.0035606318505339747
393,-0.00948204965964563
394,-0.009981993576749934
395,-0.004610229199460898
396,0.007023320189687802
397,-0.008430981499512283
398,0.0059162336643083235
399,0.03002813883913011
400,-0.013898847093077312
401,-0.0013597525118989296
402,-0.0009990432028037896
403,-0.007987463438195824
404,0.004761792515139799
405,-0.004009533120488872
406,0.010943206320164768
407,0.011865927622651568
408,-0.0112390562597373
409,0.003754632369196744
410,0.01586844592941204
411,0.036343952190058385
412,-0.02011483135570105
413,0.01702434633697493
414,0.00807579713640284
415,-0.0044062830363627275
416,0.02620779961802558
417,0.013449168286276483
418,0.018356874454950947
419,0.012971326084277207
420,-0.017085545128981756
421,0.026719847779316852
422,-0.022031207271214027
423,-0.006779238779673212
424,-0.019599143171762146
425,-0.033977753029183995
426,0.02873700012611148
427,-0.006425625154388443
428,0.024133853783206177
429,-0.018903205065062628
430,-0.010917228518348896
431,-0.011075060063494723
432,0.007499740830368547
433,0.0289223097979883
434,0.006224521306940381
435,0.0042789799370120144
436,0.02225672939853133
437,-0.022584590984438664
438,0.01869627911252819
439,0.013311721422722004
440,-0.01010391858710153
441,0.002318120386692205
442,0.010349533468978971
443,0.014133547540249845
444,0.0003867626103368296
445,0.0038620862548023405
446,-0.004805438760357267
447,0.0055788257046583125
448,0.01875581110467811
449,-0.00043046020444833014
450,0.006339059646619261
451,0.021225362180852483
452,0.004811467335078074
453,-0.0016570534031576482
454,-0.006374565714968788
455,0.016515145437864844
456,0.0027787224322915072
457,-0.0017860336171594436
458,0.013373036602162294
459,0.003043499707608243
460,0.014329665499958975
461,0.0016151329743466407
462,0.026026157843023194
463,0.01050798362712269
464,-0.00019872324634130048
465,0.0079032197799742
466,-0.006197741207163144
467,-0.012983947591618058
468,-0.02474718672020887
469,-0.02530134538838444
470,0.016536386914583964
471,-0.024594607651501503
472,-0.020547570073726013
473,0.007951634965555858
474,0.013526109106490158
475,0.01819974559785452
476,-0.002880200214095235
477,-0.001098352663948757
478,0.015749722543846798
479,-0.0064967203213701676
480,-0.0233260725621144
481,-0.0027601597553244257
482,0.022101320461584355
483,0.020641521559655943
484,-0.016105464953644143
485,0.007233683892289036
486,-0.002403125931636311
487,-0.018089672259829784
488,-0.010938413057610404
489,-0.015599538652895
490,0.0004488542108514019
491,0.019555204892728432
492,0.014322298524958213
493,0.007462053949469214
494,0.024734856557669008
495,-0.0035553994704403263
496,0.0009730103425644558
497,0.009308007296333055
498,-0.02308953277749485
499,0.009555579955137389
500,0.022272855967805934
501,0.025461385510828403
502,0.009205327131339973
503,0.006607123740714257
504,0.00671982198659724
505,0.007844904576420161
506,0.0015091180726718345
507,0.007903298481628851
508,0.0016764655618427401
509,0.0014802562846818184
510,-0.017333248377073937
511,0.034412024232768075
512,-0.029442623150267196
513,0.011405454034793988
514,-0.006707440037196138
515,0.025992019567338258
516,-0.0021135744841335054
517,0.01523627211026507
518,-0.00499379793264539
519,0.006301211013354487
520,-0.015229856376427443
521,0.022786881645133213
522,-0.006637004296588382
523,-0.010207289717627807
524,-0.016335230936446093
525,-0.0077292318873022955
526,-0.025472407731021773
527,0.00493732448712395
528,0.017752423035609574
529,-0.01810763021512691
530,0.027260770653907918
531,0.013094774802735794
532,-0.0018678670563299252
533,-0.02534135126097193
534,0.01902580152352025
535,0.00525731013561094
536,-0.010654507001157538
537,0.02052681043316156
538,0.030101353913895526
539,-0.004634774109720451
540,-0.009753737193114191
541,-0.0013347667242062378
542,0.021017799022672222
543,0.013568513869723848
544,-0.0218171480583045
545,-0.0007458366303846123
546,0.006267959406932076
547,0.009482442674540821
548,0.013612431839575615
549,-0.02554794917750247
550,-0.008450636254028613
551,-0.0005404172598535079
552,0.005481401225218162
553,0.01444139549012987
554,-0.01876747996780967
555,0.03721735067510453
556,0.00025122974532965005
557,0.010108085604683318
558,4.750656659425166e-06
559,-0.010421217388656978
560,-0.008434308681522151
561,-0.013711963774531273
562,-0.018400988276785678
563,0.0286077430005479
564,0.005169158643874801
565,0.01603038031736531
566,0.014128454088791287
567,0.024421704612819388
568,0.010086970738594018
569,-0.022252415739748996
570,-0.01732239207095322
571,-0.000433853803390878
572,0.018807226631549746
573,-0.0031383542974868436
574,0.010805796785541872
575,0.00748793052138747
576,-0.004362871686518837
577,-0.021247554754676455
578,0.0014854356640729473
579,-0.018906062166465003
580,0.0046641630654478475
581,0.015801978276482793
582,0.013131487563305233
583,-0.004344584662395619
584,0.017551188557820986
585,0.005433301916650701
586,0.006498480290570529
587,-0.022569679890677936
588,-0.019332407865342342
589,-0.028927540241495908
590,0.007391812117657779
591,-0.016212970869653558
592,0.009518886748094693
593,0.01081544136190457
594,-0.018372976725819078
595,0.025920723581659255
596,-0.004696012612488457
597,-0.0010815349559445946
