date,return
0,-0.015905904764131715
1,-0.014250385290319084
2,-0.024716843591122965
3,-0.01784736397805283
4,0.0031963853105029458
5,-0.000777584460185843
6,-0.0017666557083038082
7,-0.007698409503515847
8,0.00836216243510985
9,0.015493045403796498
10,0.0018074877034124045
11,-0.003631103934744101
12,-0.011066682051116187
13,-0.009380439650977467
14,0.0008835380714046463
15,-0.014898877726454913
16,-0.010047538261787121
17,0.009201667564757432
18,0.00848709663257222
19,0.005153517072002012
20,-0.032460039185006034
21,-0.012786945891725156
22,-0.020903394410959675
23,-0.006643238416654874
24,0.00602849516453209
25,0.005066454903859536
26,-0.010019845103971898
27,0.01444511080834527
28,-0.007634820374039368
29,0.028682557134637215
30,-0.0012088988605716139
31,-0.001974144558728089
32,-0.00021672403598338788
33,0.013644694502060855
34,0.009793784160267813
35,-0.011159470196849795
36,-0.00814674888401472
37,-0.00566693321797535
38,0.002062297638297592
39,-0.025211508791273263
40,-0.0047855233348646055
41,-0.011911848635185074
42,-0.011513668271658634
43,0.005918963767539411
44,-0.017121830345881765
45,-1.8783668134593305e-05
46,-0.014607457659863427
47,0.014450854471956667
48,0.024128924003171397
49,0.023938509761791467
50,0.002263582269831151
51,0.009009568940012569
52,-0.01704364262947239
53,-0.009544008607616457
54,-0.008372338772132228
55,0.01028661829948955
56,-0.00633490020412393
57,-0.009649362487676295
58,-0.007754664412209162
59,0.010798866109039901
60,-0.002464585775618267
61,-0.0010673414577726326
62,0.02305198378076652
63,0.019432579220615524
64,0.020667787169277085
65,0.020489706584282417
66,-0.0011434127380058547
67,-0.015671610117111025
68,-0.013556219434778681
69,0.007943672312494297
70,-0.0005173128330424799
71,0.011823999633875244
72,0.018813931076236037
73,0.002265781844135323
74,-0.00289556249603391
75,-0.0003351873347479414
76,0.03387751418627279
77,-0.0075632580330086355
78,0.004596474819929089
79,-0.008648473252092162
80,-0.0039015234736765854
81,-0.0028204430717009648
82,-0.02920472522980814
83,0.021770319823778923
84,0.01467838366271227
85,-0.016297271705003544
86,-0.007941865690495348
87,-0.01262982103281042
88,-0.016077914071407268
89,-0.02737016481711027
90,0.006178596002693404
91,-0.011715328954512732
92,0.009678842836026309
93,0.008764008350771318
94,-0.010134760727985376
95,-0.001170228904432097
96,-0.0024822788647410315
97,0.023408613987294553
98,0.009240879214248415
99,0.005654758856195717
100,0.009462150702495472
101,0.008387113195444674
102,0.0197967931506213
103,0.007579827160441642
104,0.010301165687882724
105,-0.004074810694156571
106,-0.007584730825116919
107,0.012952274159687922
108,-0.002196568188230694
109,-0.005470537670536284
110,0.010746148882657392
111,-0.005936678073038001
112,-0.014627296851960197
113,0.011734478665848046
114,0.01891875422810438
115,-0.006688899388442329
116,0.021945751765924164
117,0.002498624011519128
118,0.025249054918913605
119,-0.024615472301055832
120,0.01530858187366693
121,-0.020369359712713704
