t,position,trade,turnover,transaction_cost
0,0.016741350059000917,0.016741350059000917,0.016741350059000917,3.3482700118001835e-06
1,0.013689279447182099,-0.0030520706118188183,0.0030520706118188183,6.104141223637637e-07
2,-0.18789660344191134,-0.20158588288909343,0.20158588288909343,4.0317176577818685e-05
3,0.034093239325967445,0.22198984276787878,0.22198984276787878,4.439796855357576e-05
4,-0.08112197508721103,-0.11521521441317847,0.11521521441317847,2.3043042882635695e-05
5,-0.09409004266818612,-0.012968067580975087,0.012968067580975087,2.5936135161950174e-06
6,0.14229017370572733,0.23638021637391343,0.23638021637391343,4.727604327478269e-05
7,0.2912704561158279,0.14898028241010058,0.14898028241010058,2.9796056482020118e-05
8,0.28959693928159247,-0.0016735168342354445,0.0016735168342354445,3.3470336684708894e-07
9,-0.007733392379667525,-0.29733033166126,0.29733033166126,5.9466066332252004e-05
10,-0.0328723982974622,-0.025139005917794673,0.025139005917794673,5.027801183558935e-06
11,0.1980384862035602,0.2309108845010224,0.2309108845010224,4.618217690020448e-05
12,0.12299981186178431,-0.0750386743417759,0.0750386743417759,1.500773486835518e-05
13,-0.082759125993795,-0.2057589378555793,0.2057589378555793,4.115178757111586e-05
14,-0.22588473496689732,-0.14312560897310234,0.14312560897310234,2.862512179462047e-05
15,-0.06455280301666436,0.16133193195023296,0.16133193195023296,3.226638639004659e-05
16,0.24793660010368038,0.31248940312034473,0.31248940312034473,6.249788062406895e-05
17,0.4160826566205007,0.16814605651682032,0.16814605651682032,3.362921130336407e-05
18,0.6554004599011658,0.2393178032806651,0.2393178032806651,4.786356065613302e-05
19,0.5238035900756481,-0.13159686982551766,0.13159686982551766,2.6319373965103533e-05
20,0.5490422522108916,0.025238662135243506,0.025238662135243506,5.047732427048702e-06
21,0.526384677660394,-0.02265757455049766,0.02265757455049766,4.531514910099532e-06
22,0.1911362145517565,-0.3352484631086375,0.3352484631086375,6.70496926217275e-05
23,-0.09720505560818954,-0.28834127015994604,0.28834127015994604,5.766825403198921e-05
24,-0.17913387001793565,-0.08192881440974611,0.08192881440974611,1.6385762881949225e-05
25,-0.023956263569476527,0.15517760644845913,0.15517760644845913,3.103552128969183e-05
26,-0.19912884596876984,-0.17517258239929331,0.17517258239929331,3.503451647985867e-05
27,-0.3241609922638607,-0.12503214629509085,0.12503214629509085,2.500642925901817e-05
28,-0.3010549357669206,0.023106056496940086,0.023106056496940086,4.621211299388018e-06
29,-0.2946501751444931,0.006404760622427508,0.006404760622427508,1.2809521244855016e-06
30,-0.47946626270084636,-0.18481608755635326,0.18481608755635326,3.696321751127065e-05
31,-0.417022790050116,0.06244347265073036,0.06244347265073036,1.2488694530146071e-05
32,-0.7214417694574649,-0.30441897940734886,0.30441897940734886,6.088379588146977e-05
33,-0.6976476800421949,0.023794089415269948,0.023794089415269948,4.75881788305399e-06
34,-0.3707954182624806,0.3268522617797143,0.3268522617797143,6.537045235594287e-05
35,-0.4238916422346119,-0.05309622397213132,0.05309622397213132,1.0619244794426264e-05
36,-0.36316681438472814,0.060724827849883756,0.060724827849883756,1.2144965569976752e-05
37,-0.20780293432706545,0.1553638800576627,0.1553638800576627,3.107277601153254e-05
38,-0.23908137136995086,-0.03127843704288541,0.03127843704288541,6.255687408577082e-06
39,-0.17078724859535485,0.06829412277459601,0.06829412277459601,1.3658824554919203e-05
40,-0.5213154782056064,-0.35052822961025154,0.35052822961025154,7.010564592205031e-05
41,-0.5584553643982733,-0.03713988619266684,0.03713988619266684,7.427977238533368e-06
42,-0.577950772995033,-0.01949540859675969,0.01949540859675969,3.899081719351938e-06
43,-0.6132942543335758,-0.035343481338542815,0.035343481338542815,7.068696267708563e-06
44,-0.49102348735794665,0.12227076697562911,0.12227076697562911,2.4454153395125822e-05
45,-0.32529705793449537,0.16572642942345128,0.16572642942345128,3.314528588469026e-05
46,-0.04365627034923064,0.28164078758526473,0.28164078758526473,5.632815751705295e-05
47,-0.07689443804563706,-0.03323816769640642,0.03323816769640642,6.647633539281284e-06
48,0.07047516278507693,0.147369600830714,0.147369600830714,2.94739201661428e-05
49,0.11992090321017096,0.04944574042509403,0.04944574042509403,9.889148085018807e-06
50,0.05426798472467095,-0.0656529184855,0.0656529184855,1.3130583697100002e-05
51,-0.027307533177447857,-0.08157551790211881,0.08157551790211881,1.6315103580423764e-05
52,-0.11083563041694788,-0.08352809723950003,0.08352809723950003,1.6705619447900008e-05
53,-0.07600433199467028,0.0348312984222776,0.0348312984222776,6.96625968445552e-06
54,-0.1791632421359235,-0.10315891014125321,0.10315891014125321,2.0631782028250645e-05
55,0.00015243170630638292,0.17931567384222988,0.17931567384222988,3.5863134768445974e-05
56,0.34052170105267476,0.34036926934636835,0.34036926934636835,6.807385386927368e-05
57,0.15054769226441125,-0.1899740087882635,0.1899740087882635,3.79948017576527e-05
58,0.29881967028409073,0.14827197801967948,0.14827197801967948,2.9654395603935896e-05
59,0.2537711951477564,-0.04504847513633431,0.04504847513633431,9.009695027266862e-06
60,0.43566812306918956,0.18189692792143314,0.18189692792143314,3.637938558428663e-05
61,0.30288464183124775,-0.13278348123794181,0.13278348123794181,2.6556696247588362e-05
62,0.3079026081798979,0.005017966348650149,0.005017966348650149,1.0035932697300298e-06
63,0.3040646584528825,-0.0038379497270153995,0.0038379497270153995,7.675899454030799e-07
64,0.2093060340820465,-0.09475862437083599,0.09475862437083599,1.89517248741672e-05
65,0.20596512025615624,-0.0033409138258902737,0.0033409138258902737,6.681827651780548e-07
66,0.42800295812747846,0.22203783787132222,0.22203783787132222,4.4407567574264446e-05
67,0.48846994084906614,0.06046698272158768,0.06046698272158768,1.2093396544317537e-05
68,0.28817303047516496,-0.20029691037390118,0.20029691037390118,4.005938207478024e-05
69,0.5209787540726959,0.23280572359753093,0.23280572359753093,4.656114471950619e-05
70,0.6225857649016886,0.1016070108289927,0.1016070108289927,2.032140216579854e-05
71,0.19863117741600617,-0.42395458748568243,0.42395458748568243,8.479091749713649e-05
72,0.15439484233443915,-0.04423633508156702,0.04423633508156702,8.847267016313404e-06
73,0.22399713476008948,0.06960229242565033,0.06960229242565033,1.3920458485130067e-05
74,-0.00242682545375672,-0.2264239602138462,0.2264239602138462,4.528479204276924e-05
75,-0.08048781951349802,-0.0780609940597413,0.0780609940597413,1.561219881194826e-05
