t,equity
0,1.0190459786946364
1,1.0233115895413532
2,1.0058423673408294
3,1.008679997081739
4,1.0024364025478347
5,1.0048989230653564
6,1.0081814587856421
7,1.0031605458148183
8,1.0166716475734539
9,1.0305382363433548
10,1.0377479652779538
11,1.0449853244419054
12,1.0614588560981186
13,1.0654460299287034
14,1.0525131000018393
15,1.0424156450198612
16,1.0566634948128792
17,1.0407291568159793
18,1.0600537594404358
19,1.0607714916919102
20,1.0656940040699905
21,1.0738415706188842
22,1.0649676270755954
23,1.074324248161206
24,1.1002921451592138
25,1.107963267272606
26,1.1148211329230482
27,1.1257388443083973
28,1.114327182629821
29,1.1177946022595093
30,1.1329820845644074
31,1.1587629485706927
32,1.1683370768146355
33,1.1777041073596142
34,1.1854409103265642
35,1.1700351121104933
36,1.161718768651154
37,1.1812261302168554
38,1.2068660788972199
39,1.2069350700194688
40,1.1949838291767239
41,1.213211846772725
42,1.2020013224354957
43,1.1892938326951463
44,1.1892188341059031
45,1.183670786287942
46,1.1784639359526927
47,1.1631092536663992
48,1.1649568377254782
49,1.1594397544968225
50,1.1867899988704644
51,1.1778617457946388
52,1.22453104036742
53,1.240519652412691
54,1.248563161995285
55,1.2361633551138618
56,1.236494657441912
57,1.2519802197376042
58,1.2721154109311965
59,1.277914963661818
60,1.2977661279139545
61,1.301665517459983
62,1.322812717753494
63,1.3193366904310397
64,1.3311209044006196
65,1.3696935504355379
66,1.3515050186255928
67,1.3385630625583889
68,1.3460197539133953
69,1.3409701389869493
70,1.336407449325354
71,1.362504210476873
72,1.3591548910611304
73,1.3494989319432755
74,1.3645712248996427
75,1.3521407114117172
76,1.374015262188576
77,1.3591538347479182
78,1.3764537474529406
79,1.3879564006824041
80,1.3806738816670527
81,1.3821930640338944
82,1.3704912958586
83,1.3724298056737512
84,1.3998498228396101
85,1.4118770176497804
86,1.3936201712284872
87,1.380804435765183
88,1.3943119700466517
89,1.4070242724103028
90,1.4105774166764398
91,1.4211508015562608
92,1.4078087912979733
93,1.3937962389749416
94,1.363415841537135
95,1.3491856015857615
96,1.3473986299602052
97,1.3743011366389422
98,1.4036491546773249
99,1.4012285655327854
100,1.40091372037179
101,1.4252727138316499
102,1.4508121218202255
103,1.431167610366032
104,1.437952958276713
105,1.4148340305968856
106,1.3844614182149282
