t,position,trade,turnover,transaction_cost
0,-0.053664148335677835,-0.053664148335677835,0.053664148335677835,1.0732829667135568e-05
1,0.028922395303565517,0.08258654363924335,0.08258654363924335,1.651730872784867e-05
2,-0.13691544348398438,-0.1658378387875499,0.1658378387875499,3.316756775750998e-05
3,-0.19471079792493456,-0.057795354440950186,0.057795354440950186,1.1559070888190038e-05
4,0.12329277179961562,0.3180035697245502,0.3180035697245502,6.360071394491004e-05
5,0.27853815798280446,0.15524538618318884,0.15524538618318884,3.104907723663777e-05
6,0.3310903561984732,0.052552198215668755,0.052552198215668755,1.0510439643133752e-05
7,0.6716978951354702,0.34060753893699697,0.34060753893699697,6.81215077873994e-05
8,0.5580175278541726,-0.1136803672812976,0.1136803672812976,2.2736073456259522e-05
9,0.652845128086773,0.0948276002326004,0.0948276002326004,1.896552004652008e-05
10,0.6906393705809938,0.03779424249422081,0.03779424249422081,7.558848498844162e-06
11,0.9334587498372788,0.24281937925628505,0.24281937925628505,4.8563875851257015e-05
12,0.927203315059973,-0.006255434777305835,0.006255434777305835,1.251086955461167e-06
13,1.0,0.072796684940027,0.072796684940027,1.4559336988005401e-05
14,1.0,0.0,0.0,0.0
15,1.0,0.0,0.0,0.0
16,1.0,0.0,0.0,0.0
17,1.0,0.0,0.0,0.0
18,1.0,0.0,0.0,0.0
19,1.0,0.0,0.0,0.0
20,1.0,0.0,0.0,0.0
21,0.9295910622131194,-0.07040893778688062,0.07040893778688062,1.4081787557376125e-05
22,1.0,0.07040893778688062,0.07040893778688062,1.4081787557376125e-05
23,0.6245515057450066,-0.3754484942549934,0.3754484942549934,7.508969885099868e-05
24,0.6782767872782751,0.0537252815332685,0.0537252815332685,1.07450563066537e-05
25,0.9295149123509132,0.2512381250726381,0.2512381250726381,5.024762501452762e-05
26,0.8994918268732824,-0.030023085477630773,0.030023085477630773,6.004617095526155e-06
27,0.8373579737464472,-0.06213385312683528,0.06213385312683528,1.2426770625367056e-05
28,0.9262028315896533,0.08884485784320617,0.08884485784320617,1.7768971568641233e-05
29,1.0,0.07379716841034667,0.07379716841034667,1.4759433682069335e-05
30,0.7765105431061452,-0.2234894568938548,0.2234894568938548,4.469789137877096e-05
31,0.9944086351861559,0.21789809208001065,0.21789809208001065,4.3579618416002134e-05
32,1.0,0.005591364813844146,0.005591364813844146,1.1182729627688293e-06
33,0.9198991963983691,-0.08010080360163085,0.08010080360163085,1.6020160720326173e-05
34,1.0,0.08010080360163085,0.08010080360163085,1.6020160720326173e-05
35,0.8791622599328444,-0.12083774006715564,0.12083774006715564,2.416754801343113e-05
36,0.9807399022442093,0.1015776423113649,0.1015776423113649,2.031552846227298e-05
37,0.9046920493582928,-0.07604785288591642,0.07604785288591642,1.5209570577183286e-05
38,1.0,0.09530795064170716,0.09530795064170716,1.9061590128341433e-05
39,1.0,0.0,0.0,0.0
40,0.8659401478459099,-0.1340598521540901,0.1340598521540901,2.6811970430818024e-05
41,0.5187652904191917,-0.34717485742671816,0.34717485742671816,6.943497148534364e-05
42,0.6665821661616894,0.1478168757424977,0.1478168757424977,2.956337514849954e-05
43,0.7374066095722246,0.07082444341053518,0.07082444341053518,1.4164888682107036e-05
44,0.5676901201797547,-0.16971648939246986,0.16971648939246986,3.3943297878493976e-05
