date,return
0,0.0030602172767979813
1,0.004875445445296556
2,-0.00864471854895097
3,-0.004072225722801581
4,-0.016756261074248636
5,0.021369932997485158
6,0.0156607946835989
7,0.017515008003393714
8,0.007541899281815932
9,0.006820965177823123
10,0.0022586573559277333
11,-0.017968268601408807
12,-0.006275633372000383
13,0.0036084761205580186
14,-0.019440700228790103
15,0.0036964452925546164
16,0.008145559704255918
17,-0.0018332785231584873
18,-0.009051128248101595
19,0.014033764014917979
20,0.01098593110414558
21,-0.014060916898243308
22,0.01966162066701327
23,0.027245841107010553
24,-0.04603736960196282
25,-0.01845233524411738
26,-0.015422608291794463
27,0.014855543530014767
28,-0.009244961455616449
29,0.0031325146094171824
30,0.03559001601288664
31,0.026239788969118147
32,-0.024573408406701663
33,0.008140732075677776
34,0.0192036113707464
35,0.0041865992054856025
36,0.0059285661106425825
37,0.0036159752816366203
38,0.005593835858619667
39,0.004085334908614733
40,-0.001466887966758341
41,-0.008463964594395933
42,0.024305578996909827
43,0.008643763657467472
44,0.00941267543016792
45,-0.014465256574798767
46,-0.00281588772077654
47,-0.004250845369108692
48,-0.014928393881388056
49,0.0017371526618667052
50,-0.010911334996847296
51,0.031198116073336724
52,0.006602254377508468
53,0.007243785044764581
54,-0.006365573395627109
55,0.006193862438061014
56,0.002411379880304325
57,-0.010720861950494674
58,-0.019835051722443375
59,0.01134277042954562
60,0.0035702588487477585
61,0.048300136380676685
62,-0.005695552889549643
63,-0.012224200121186395
64,-0.019468474593981933
65,0.003296172526459019
66,-0.007143485196913423
67,0.00485626951338034
68,-0.0006240808632995893
69,-0.00135101419342905
70,-0.011855262629157428
71,-0.001353447294755236
72,0.008687882349319519
73,0.0028586770645876733
74,-0.03547111407763558
75,-0.01632942211977713
76,0.003982608103073118
77,-0.002109593724896173
78,0.012417767292844481
79,-0.008417653917495384
80,-0.012276245277110603
81,-0.011473012948584658
82,0.006845513524823035
83,-0.011438148693113803
84,0.012396171452932373
85,-0.019563824542939548
86,-0.007592254366601369
87,-0.0157936530529487
88,-0.013224168208508741
89,-0.002498332191375306
90,-0.011813595785868951
91,0.006993631534558676
92,-0.01786865682377064
93,-0.01805095415128142
94,-0.009759466454301265
95,0.011687198498431446
96,-0.015660323927705562
97,0.003852701078404841
98,-0.0034680123680077635
99,0.006131069147757088
100,0.010549541343727748
101,0.036756080672294175
102,0.00575239000662219
103,0.013298421555739941
104,-0.02753289850829828
105,0.005623940681257564
106,0.02659153518955188
107,0.03463987101884081
108,-0.005065401163130351
109,-0.0005152757964634162
110,0.029235784628951468
111,-0.0032722700384763383
112,-0.0040692222141413305
113,-0.005095959556409278
114,-0.01671604471470426
115,0.0033130295440436906
116,0.0020493317398247654
117,-0.006998206890724884
118,-0.014949548262181934
119,0.004000872645982984
120,0.005656490931683863
121,0.01761569010444168
122,-0.009439739802044452
123,-0.01946055015038021
124,0.0237946794839271
125,0.009191135979855816
