t,equity
0,0.989362628761775
1,1.005119512546061
2,1.0033828259762583
3,1.011112246130942
4,1.0072540719368812
5,1.048115935555493
6,1.0888767045454681
7,1.075638106487417
8,1.0925206196137618
9,1.108698254901626
10,1.1061981326036534
11,1.0811110544953058
12,1.1093982538823681
13,1.1107627608994575
14,1.1039849824406143
15,1.0834345728647232
16,1.068173587218027
17,1.082012676557699
18,1.076219611911467
19,1.0550426139981737
20,1.072668591556533
21,1.0800652046358699
22,1.0802311163833365
23,1.0824788559483685
24,1.1140280170879213
25,1.1064382764509542
26,1.0961372566078469
27,1.1050255275386633
28,1.1171801806509738
29,1.1055702269090961
30,1.09709238778812
31,1.0816147516983872
32,1.0559737665642042
33,1.052130299837237
34,1.0617373247153445
35,1.067140616415023
36,1.0454167828207774
37,1.0592198242500097
38,1.0877890602108864
39,1.1062183188448185
40,1.0982949679444616
41,1.0974071958540457
42,1.1090030022063713
43,1.1067953105461532
44,1.0888386012600035
45,1.0816654308475424
46,1.062296941256818
47,1.0506227701794488
48,1.038998218246523
49,1.0183878504389088
50,0.9998891186401947
51,1.0058077986813814
52,1.0013538199323322
53,1.0016402536067457
54,1.0233503530301198
55,1.0092233726739983
56,1.0030472449725467
57,1.01375214758886
58,1.0151096768549452
59,1.0022438926424058
60,1.0047535778249894
61,0.9966421999898719
62,0.9796553605518435
63,0.9854812876549982
64,0.9832978302167975
65,0.9759929979840971
66,0.9936880573666291
67,0.9753952669698588
68,0.9483703400250766
69,0.9578164190257866
70,0.9561060779104376
71,0.9544682607406266
72,0.987919222991019
73,0.9866949479784785
74,0.9787026638021614
75,0.9817029672285033
76,0.9860420479978328
77,0.9757554330172614
78,0.9943873192067557
79,1.0129418037475646
80,0.9935887750018509
81,1.032071607564689
82,1.007686446595739
83,1.0304520513677382
84,1.0566218972315105
85,1.0823563244362926
86,1.0723450172820959
87,1.071380565502687
88,1.047954568474255
89,1.0573314100344304
90,1.055508955970771
91,1.0510954154890868
92,1.058804684252848
93,1.063223835830524
94,1.0803603921981557
95,1.0676359671885383
96,1.0711895678432666
97,1.0930344812682218
98,1.1082758003235702
99,1.1147665659870825
100,1.0863858255237893
101,1.1080344616690982
102,1.1105533677539263
103,1.0846303614417037
104,1.100781136166942
105,1.1000580201585324
106,1.0960964810861857
107,1.1170688380208889
108,1.1351499510198257
109,1.1243574389074207
110,1.1092178060337747
111,1.1151535899933593
112,1.1025035949688606
113,1.1038605990436157
114,1.1024486570381085
115,1.0547282593150498
116,1.0447587183537996
117,1.0379797145811422
118,1.0238519665156869
119,1.038449190306734
120,1.0384978144957757
121,1.0353664655445733
122,1.060135307934282
123,1.0642724134830381
124,1.073640826046007
125,1.0639317873322658
126,1.0427131754290921
127,1.0274086275296428
128,1.0117773611395595
129,1.0309911376074308
130,1.051054064992742
131,1.0725823583620853
132,1.0683881852198254
133,1.079601848570393
134,1.0879281626521111
135,1.0566118380954541
136,1.046644559878976
137,1.0552700699657829
138,1.0716833972047686
139,1.0715945523804042
140,1.0866354921380892
141,1.07946040264444
142,1.0632720860624512
143,1.0598753914483827
144,1.0646747819359736
145,1.0501076514133665
146,1.0543636521071735
147,1.0436250484068215
148,1.0739328603364389
149,1.0858046217083253
150,1.0959884764838093
151,1.112360371976792
152,1.1408409858712067
153,1.152968933699599
154,1.1575673586574358
155,1.189325320385728
156,1.1639166898509683
157,1.1696083133170636
158,1.1608025975480345
159,1.1548431058451862
160,1.1413448225592355
161,1.1492787116116367
162,1.1588232345885678
163,1.2047217195329298
164,1.2108132124071
165,1.2140242699039532
166,1.1999868613828557
167,1.1921097050528033
168,1.2062728296187464
169,1.2068291012688537
170,1.2049971145402585
171,1.1995537525233753
172,1.2146999043541973
173,1.2240706704591238
174,1.2076274785650087
175,1.2274498448966118
176,1.2060106698629467
177,1.2330405456805045
178,1.2364639674328686
179,1.2846681766724317
180,1.3083538404307598
181,1.332277864949365
182,1.3233205594723974
183,1.3630356730911264
184,1.3998332322906177
185,1.399698932354852
186,1.381426183060574
187,1.3779410165423551
188,1.396912265657192
189,1.433877547736186
190,1.4335971258645326
191,1.4558812604274256
192,1.4800791660370933
193,1.4952461303804185
194,1.5235110559320508
195,1.537644265967507
196,1.5198662868606403
197,1.5368221735540069
198,1.5380627834465177
199,1.5088948596386174
200,1.4901874720384536
201,1.490233142807338
202,1.5147141351227176
203,1.4921438663523734
204,1.5091954721279852
205,1.5099638286628734
206,1.5131552249737865
207,1.5392124477729276
208,1.5551198228114773
209,1.5592513356357853
210,1.6018102809749581
211,1.5963615404668465
212,1.6225718983325144
213,1.6173702380326747
214,1.6195594397123205
215,1.6221644122587635
216,1.6200698019764714
217,1.6172815207192146
218,1.63097129407943
219,1.6209757637783626
220,1.5923374356530218
221,1.558218028172318
222,1.5894222138345395
223,1.6101756735634571
224,1.5682107845053335
225,1.516597268364686
226,1.5293874369734939
227,1.5455333910734717
228,1.554387266503309
229,1.566678729680069
230,1.558658466502325
231,1.548702089907512
232,1.5701851671344589
233,1.5394158616037854
234,1.5491950593129058
235,1.56429549097151
236,1.5420719205849647
237,1.489983361395726
238,1.5113612555184612
239,1.4756498744156907
240,1.492051573008316
241,1.4640004734578818
242,1.421761550550359
243,1.4614354210048541
244,1.4528279556566546
245,1.4435117958482175
246,1.490447456162493
247,1.4710172620611397
248,1.5032670402214434
249,1.5111688047675664
250,1.5137827111303515
251,1.4948579341037003
252,1.465338031399335
253,1.4673395360797417
254,1.4059018297827042
255,1.431333499928755
256,1.449812331184626
257,1.4460324741344912
258,1.414761653942148
259,1.4173246735654064
260,1.4344454680068845
261,1.4148910441998106
262,1.4601452894781493
263,1.4961536526009207
264,1.5098640705290753
265,1.5112921126254835
266,1.4720770624067794
267,1.4617760786158611
268,1.437233528793527
269,1.4498343841790367
270,1.4749967731908158
271,1.4873766809763698
272,1.4729402775765135
273,1.4831232229807785
274,1.472943227425603
275,1.4639420943644474
276,1.4564234693773659
277,1.4749526773731094
278,1.479146155875595
279,1.5127237778861193
280,1.5332935093463795
281,1.5806748662855117
282,1.5778938408162935
283,1.5797951695202859
284,1.6157300040622937
285,1.6294460157036734
286,1.6620178408840718
287,1.6482881698286536
288,1.6009997478338516
289,1.5476747702462628
290,1.5310035880944628
291,1.5467439849429563
292,1.527528195538248
293,1.5218140970092833
294,1.4825298910588223
295,1.4732918697881225
296,1.4834456220513637
297,1.5357557118568208
298,1.5441762407328647
299,1.535688861328026
300,1.5413432066310855
301,1.556782061767117
302,1.5595757857627257
303,1.549292440155694
304,1.5273213754119521
305,1.5619280347129214
306,1.5690232996340894
307,1.6030509492542357
308,1.5843889017196555
309,1.5482196746980488
310,1.5572607776631109
311,1.5310343163260072
312,1.5199637385956482
313,1.5001471253045486
314,1.494087623447893
315,1.5136835615560997
316,1.4785773704736738
317,1.4673939555533293
318,1.4911079969202985
319,1.4760605443850652
320,1.479273590123218
321,1.5172839550050796
322,1.531859018683102
323,1.5170009563531264
324,1.5405297145005394
325,1.530981713144532
326,1.5205379035993005
327,1.5212896776755866
328,1.5246355400491058
329,1.537543387116624
330,1.5433392372736594
331,1.5725960402266572
332,1.596198137567744
333,1.6103950742690456
334,1.632964432022014
335,1.6632674106200147
336,1.7004338621577961
337,1.7135156352461685
338,1.683346986245219
339,1.6420556310427654
340,1.605619818695359
341,1.5937085298226492
342,1.6232584227474336
343,1.627643201781867
344,1.6383050629341218
345,1.670047136199106
346,1.6785005194805611
347,1.6804729222803523
348,1.7053481451009294
349,1.72988069121487
350,1.725734993623629
351,1.683120174343634
352,1.6841111319376654
353,1.6940348012615447
354,1.715160990743107
355,1.7004963177586498
356,1.7020265930372556
357,1.6500803656094167
358,1.6552161306872712
359,1.6719504468841992
360,1.6947529697961872
361,1.6662172563016162
362,1.6288384777245688
363,1.6327916922276235
364,1.6240274618152486
365,1.6342127358120684
366,1.6417512396247331
367,1.629261131906715
368,1.6326886337431281
369,1.607062391153262
370,1.6289277117163108
371,1.633605018271179
372,1.6452793588455585
373,1.625290394661621
374,1.6304183944913817
375,1.616672645816714
376,1.599091030134258
377,1.6416159552151834
378,1.6162022110545924
379,1.618677643744931
380,1.6050651264180984
381,1.5863676550395824
382,1.5818167435075514
383,1.570613924436447
384,1.5505359518914965
385,1.574939236682012
386,1.6044681520007567
387,1.60140207213122
388,1.5986905300693022
389,1.580214320907921
390,1.5587840883742714
391,1.5658909628935236
392,1.5801454968835227
393,1.599462200305941
394,1.6458711237625108
395,1.6438527185555374
396,1.6832083826532434
397,1.6961453539683438
398,1.7393296397369304
399,1.7171921785916615
400,1.7260471140084952
401,1.6873639047566424
402,1.678377497564696
403,1.7132489452896613
404,1.7129493506400617
405,1.693973852869601
406,1.7316754496297704
407,1.7190857070574395
408,1.6972593984721995
409,1.693417837686669
410,1.7289375720938347
411,1.7228041879268048
412,1.7406403101311352
413,1.7505961948049884
414,1.744719851177876
415,1.79957148467748
416,1.8327292961260322
417,1.8336100949628886
418,1.82617359259482
419,1.8055597183313368
420,1.840144891258672
421,1.899213360081394
422,1.9138928824834982
423,1.9295139202157214
424,1.9142320731825613
425,1.9228075149305017
426,1.9118676792442872
427,1.9308331378813488
428,1.9518744965283212
429,1.9735418037389145
430,2.004149581027129
431,1.998510468275526
432,2.033008664679406
433,2.0842601958366624
434,2.0842893355560226
435,2.1168476787303816
436,2.1180743778692834
437,2.148804774297741
438,2.124000687323675
439,2.083164387390763
440,2.1031642485967956
441,2.0579472285418237
442,2.103808006571256
443,2.1052627156945896
444,2.0935156498596
445,2.067329082760162
446,2.0658687459658633
447,2.0718800692651675
448,2.119275603086926
449,2.117315534918332
450,2.1162226412385974
451,2.1196607066734274
452,2.1088107401822596
453,2.153332315256919
454,2.1428997374641474
455,2.173117205674042
456,2.242465263597225
457,2.2535012732984936
458,2.2221542972456043
459,2.2097277860337017
460,2.2283126253458487
461,2.2369430264820496
462,2.23229259918856
463,2.2670004030220756
464,2.2922293549070383
465,2.2734358358405524
466,2.2822539261230523
467,2.2747649298104737
468,2.297065987598904
469,2.344682361192985
470,2.3588812172857847
471,2.3637063169636785
472,2.4211164536845815
473,2.413434522168154
474,2.354393296565274
475,2.365945199858326
476,2.3625921942617163
477,2.431446903391451
478,2.423733341965876
479,2.3982097435169454
480,2.3968536955771733
481,2.448705849139174
482,2.5135860638838707
483,2.4923547158043577
484,2.429031620569842
485,2.424364372551935
486,2.4913203102302286
487,2.4876549584685916
488,2.453065555462707
489,2.471577089747199
490,2.485959182218278
491,2.4906756942521953
492,2.522856508373327
493,2.575006387526082
494,2.6060143229709736
495,2.633856446426547
496,2.642529376575224
497,2.6297683182387392
498,2.667759715060733
499,2.6218157334216863
500,2.676510105806404
501,2.7055941754396775
502,2.6594057163446227
503,2.6321659658769105
504,2.6146608319480724
505,2.570712936847584
506,2.6471758943069217
507,2.6223902445587437
508,2.6132015388821834
509,2.6830605615439143
510,2.6952671276315057
511,2.7485363977640054
512,2.7644833622056555
513,2.7276067616417183
514,2.605577660368165
515,2.602291920897731
516,2.6429853451897856
517,2.6342369728584867
