date,return
0,0.013708978901839418
1,-0.007848672391311887
2,-0.0315623550411278
3,-0.012046070867038577
4,-0.0012032406144289538
5,-0.010175587467773148
6,-0.005821536161984416
7,-0.0006336147064007708
8,0.0064293741602412125
9,0.008999254910686438
10,-0.026926764386391668
11,-0.04051583074517084
12,-0.016287736432066574
13,0.009571213912031385
14,0.0033578828807857134
15,-0.007067220780209348
16,-0.017993350800126394
17,0.006564200652306441
18,0.00046143096469718594
19,-0.01942493290130782
20,0.00839974846701937
21,0.0007553819395803174
22,0.0026923665627382127
23,0.010712950722045565
24,-0.011599570223880406
25,-0.018157679961801773
26,-0.021007020253433206
27,-0.000988578023767173
28,-0.009067973700773896
29,-0.010528091858681032
30,-0.006871291314284125
31,0.004948748462645617
32,-0.0036542428847512144
33,-0.025681489067337276
34,0.011171546829668508
35,-0.03589096895740757
36,-0.00461833730193301
37,0.005884161164678407
38,0.022183986952979316
39,0.004705492095209642
40,-0.0069291229832024424
41,0.0013950408009534567
42,0.013493188150738715
43,0.007537184547664137
44,0.0024892645255401675
45,0.002536276597155198
46,0.015787461959867063
47,-0.017404110482026877
48,-0.0047681060632207735
49,0.0066300614375807265
50,0.047023764816311146
51,0.008084091944520056
52,-0.032165684809245594
53,-0.01502452103882519
54,0.025804340424618287
55,-0.016689182046080775
56,-0.013310407580958106
57,0.009551794137598112
58,0.0009983560505796613
59,0.025158261198063206
60,0.013133137858757341
61,7.388272011785754e-05
62,-0.00851401364845204
63,-0.017466826566201882
64,0.011225432170618038
65,-0.012468071334496898
66,-0.010574705630184691
67,0.0011069170547522685
68,-0.015142546859456861
69,-0.015066859610353518
70,-0.029663915350621448
71,-0.013781368758901319
72,0.027571094406652757
73,-0.007385954397911761
74,-0.0014347116081618125
75,0.010798445175677669
76,-0.008887652709290556
77,0.019921257526113595
78,0.012248131605382231
79,0.008830697944545985
80,0.010086482574701034
81,-0.007129338969209404
82,-0.0028616240070150527
83,-0.005827773467276842
84,0.008104773668268835
85,0.015488702445408026
86,0.020265646783865707
87,0.02777994426402379
88,0.003205510136854125
89,-0.00016380993206944485
90,-0.0047879738025578735
91,0.011587847803304038
92,0.00016423657546282735
93,0.012674619651952632
94,0.015504046305687393
95,-0.027866746120693592
96,-0.008965607477696072
97,-0.017910177857928387
98,-0.01609673851326142
99,0.0010252207253012295
100,0.003288685476129196
101,0.0013655459221129942
102,-0.009458769569269925
103,0.025021307255362273
104,-0.009798677184112465
105,0.004610383082203273
106,0.0014891033367163031
107,-0.0037301444803651647
108,0.01972225281041874
109,-0.010670257359171369
110,-0.01879740962643133
111,0.008365815970602028
112,-0.005316297169653894
113,-0.01524977100378624
114,0.025364659011977764
115,-0.03373391741864452
116,0.02502165612115858
117,-0.00023034657426866147
118,0.011142219583282655
119,-0.015965754428269245
120,-0.004605507345833924
121,-0.015437044795110844
122,-0.0065201559594470606
123,-0.005490889548643233
124,-0.011858416333768895
125,0.0014706164074292944
126,0.011133079254918828
127,0.006628913928015456
128,0.025530582335082076
129,-0.021593946167605203
130,-0.004518769827295395
131,-0.011721468518996593
132,-0.006156665637573848
133,-0.0008994051227616999
134,-0.011133439834209355
135,0.04419161394617222
136,-0.015432211120466359
137,0.0003529745007508305
138,0.008957342426433592
139,0.022650625973479305
140,0.00035753307370718905
141,0.010884676541442352
142,0.0031069255100095662
143,0.009719465894639848
144,0.005395405554026765
145,-0.008472730998426225
146,-0.010859711696296827
147,0.0067862557447508215
148,0.013390729158385342
149,0.01235220589685116
150,-0.0035970724057207207
151,-0.028409678563784922
152,0.009968534640887101
153,0.0022151933407808227
154,-0.003676700091500817
155,0.006618811259501608
156,0.025839413494674467
157,0.019826746571648082
158,-0.003660087766922615
159,-0.015753334962463783
160,0.003750077143603404
161,-0.006797472710871557
162,-0.006552278899771892
163,-0.00407702941056294
164,-0.00334986843222164
165,0.004212355381227672
166,-0.015058685182237639
167,-0.01305837650967883
168,-0.0011379496311910765
169,0.004959406987815509
170,-0.014327502298551118
171,-0.009193931660077424
172,-0.003769458023056711
173,0.007780648833930742
174,-0.01121352900662015
175,0.012669023982351951
176,0.00876545632486723
177,-0.017792934388175786
178,-0.011783104347055257
179,0.015411105911354469
180,-0.00485282003107889
181,0.009651898053676378
182,-0.009735107851131698
183,-0.004400111997209744
184,-0.03231726328142539
185,0.007158691172277386
186,0.0011549156091215905
187,-0.006989681209829202
188,0.0033757234455406926
189,0.0016067557365210226
190,0.050105649131897224
191,-0.03189676421567879
192,0.0038710151005016914
193,0.004700842149342161
194,-0.0071025399465754376
195,-0.023368584209311115
196,0.021495569428604283
197,-0.008798185898181625
198,-0.003813149865308136
199,0.008548715460167064
200,-0.00841769593266337
201,-0.018727957890422885
202,-0.010524369283268014
203,0.00088126243483571
204,-0.008500710391592461
205,-0.001878699302757567
206,0.009027699808006388
207,0.015109750872634775
208,-0.02360890070343529
209,0.0005836637637083108
210,6.927256685712688e-05
211,-0.009506895910000545
212,-0.00469616563048402
213,0.006788112488720533
214,0.006586658263510648
215,-0.03382982902269384
216,0.022309111678437563
217,0.005176519169587681
218,0.027613978125112383
219,0.0022596229984973336
220,0.0308602010153919
221,0.00296489224349558
222,0.006928167197528089
223,-0.025971574913219192
224,-0.02430170899747275
225,-0.015620963757429765
226,-0.011145659317985673
227,0.0031707307000207545
228,-0.0006989195458722433
229,0.0010964724398118582
230,-0.021007740213288384
231,0.014558179594651688
232,-0.015474972928258173
233,-0.0021436333885682486
234,0.017238114276898517
235,0.001851211945613768
236,0.006919780078715472
237,0.0016112064510116289
238,0.02026214583473094
239,0.03727550291307395
240,0.006991651780161586
241,-0.008666441898262793
242,-0.0040741999584004065
243,0.0064822522271366385
244,0.0023062685850590136
245,0.02465192381967872
246,-0.029272609778242142
247,-0.003728821423017464
248,-0.005050960999201887
249,0.013852014927441179
250,-0.022434069209747866
251,0.019296228778250477
252,-0.006492132374350584
253,-0.023057330072644655
254,0.010706602284601024
255,-0.015652709464469783
256,-0.01306572286246638
257,-0.0071127661856773584
258,0.03171479895325772
259,0.0386019494150845
260,0.00889128847331504
261,0.02790357640066441
262,0.013979974934480924
263,0.018103609524309845
264,-0.022692767025341343
265,0.007265618320625619
