t,equity
0,1.002439185790852
1,1.004440527388514
2,1.0025687037809827
3,1.006118487804236
4,0.9997158495746897
5,1.0021831455328625
6,1.0003224226276362
7,1.0025723581947217
8,1.0015648077675559
9,1.0051961484706557
10,1.0036891969522987
11,1.0051475084268753
12,1.0005911599066324
13,1.0017491305512556
14,1.003329033830867
15,0.9995306447309369
16,1.0029860659248606
17,1.0008000275776736
18,0.9958527479734332
19,1.0003387158511505
20,0.998176373345015
21,0.9969367253630945
22,0.9964807443910093
23,0.9982286468434873
24,1.000651278874806
25,1.0011531789783426
26,1.000252372002121
27,1.0005914132808083
28,1.0025468527962706
29,1.0009695481878174
30,0.9961704057325682
31,0.9938674998428576
32,0.9971573579654582
33,0.9951644455308634
34,0.9942069710875424
35,0.9905630946559786
36,0.9912611008697726
37,0.9912267349318917
38,0.9912804942756391
39,0.9952572167755409
40,0.991177976117973
41,0.9891298389397911
42,0.988907736862907
43,0.9900851420553023
44,0.9859818523678133
45,0.98497121090391
46,0.983232923250744
47,0.9840068017647841
48,0.9867681103209284
49,0.9854517131330155
50,0.9922464115391608
51,0.9975851997688977
52,0.9954294934003192
53,0.9990173721718939
54,0.9974222046022593
55,0.9957485592234727
56,0.9956552191828882
57,0.995371950047107
58,0.9946718721002504
59,0.9968765133413283
60,0.9961474639251202
61,0.9944163815063627
62,0.9932468446846947
63,0.997995549448063
64,0.9990821214157749
65,0.9983747272492212
66,0.9959109019614169
67,0.9939171326458232
68,0.9928405179731539
69,0.9926644819998836
70,0.9898699224739929
71,0.9885945476909588
72,0.9882535195515336
73,0.986129188059007
74,0.9834029094946374
75,0.9825905028438866
76,0.9818540765979086
77,0.9800023965289828
78,0.981045481145382
79,0.9826669094135181
80,0.9821742613974276
81,0.978997970161748
82,0.9784631400250815
83,0.9816611492352544
84,0.9836602351887299
85,0.9832025352887391
86,0.9811237406401613
87,0.9818402104220484
88,0.981664383415089
89,0.9861373241191208
90,0.9857529255623952
91,0.9848564028411753
92,0.9883318187432218
93,0.989099058345148
94,0.9896985565039057
95,0.9898812441571325
96,0.9885915317789196
97,0.997640718763747
98,1.002357115674041
99,1.0020839549945497
100,1.0033864142814752
101,1.003566372295316
102,1.0072639215368069
103,1.0109034783456874
104,1.0086445376572934
105,1.0098279482461059
106,1.0052836583392957
107,1.001168264441516
108,1.0014534717372148
109,1.0017893677598149
110,0.9987541491971307
111,0.9957758963335652
112,0.9993470404358638
113,0.9970110818846593
114,1.0018782747155215
115,0.9956960763286495
116,0.9946464283000265
117,0.9919597378227504
118,0.9870421256626266
119,0.9884787002845943
120,0.9901055730257179
121,0.9904784877464552
122,0.9946566873409631
123,0.9953648630137616
124,0.9920941140849051
125,0.9948462281381988
126,1.0015672071222976
127,1.0047317028984433
128,1.004233715954584
129,1.0052959437497169
130,1.001610612415365
131,1.0020186612401993
132,0.9981190516069267
133,1.0009508435715582
134,0.9995813497615759
135,1.0028152068083978
136,1.0034116918523441
137,1.0047219507197507
138,1.0076940588150018
139,1.006598339744142
140,1.00772995579158
141,1.0061904776010178
142,1.0091715611635454
143,1.00819775927837
144,1.0053568934503663
145,1.0032989251349005
146,1.003967309255393
147,1.0008454834360512
148,1.0055353676636067
149,1.0063824533400882
150,1.0053506011935793
151,1.0087804509619724
152,1.0060413782782796
153,1.0050697783853741
154,1.0040467238720798
155,1.006364234563182
156,1.0060708539187642
157,1.0013717972622338
158,1.0050238076196367
159,1.0061135582925222
160,1.007133046180798
161,1.0083169807598578
