t,position,trade,turnover,transaction_cost
0,-0.14102579653595282,-0.14102579653595282,0.14102579653595282,2.8205159307190566e-05
1,-0.09795224475092665,0.04307355178502617,0.04307355178502617,8.614710357005234e-06
2,0.14725506841028302,0.24520731316120967,0.24520731316120967,4.904146263224194e-05
3,0.29135358060895555,0.14409851219867253,0.14409851219867253,2.881970243973451e-05
4,0.14696599575903604,-0.1443875848499195,0.1443875848499195,2.8877516969983903e-05
5,0.18921423906983406,0.04224824331079802,0.04224824331079802,8.449648662159603e-06
6,0.24850790782180474,0.059293668751970674,0.059293668751970674,1.1858733750394136e-05
7,0.4555549880168261,0.20704708019502135,0.20704708019502135,4.1409416039004276e-05
8,0.7180410319376671,0.262486043920841,0.262486043920841,5.2497208784168206e-05
9,0.5904134864345125,-0.12762754550315458,0.12762754550315458,2.552550910063092e-05
10,0.556638613834273,-0.03377487260023948,0.03377487260023948,6.754974520047897e-06
11,0.6880347644753104,0.13139615064103738,0.13139615064103738,2.6279230128207476e-05
12,0.8925562970501149,0.20452153257480443,0.20452153257480443,4.090430651496089e-05
13,0.8425114351904456,-0.050044861859669276,0.050044861859669276,1.0008972371933856e-05
14,0.9791126373956273,0.13660120220518168,0.13660120220518168,2.7320240441036336e-05
15,0.7145493087587126,-0.2645633286369147,0.2645633286369147,5.291266572738294e-05
16,0.5834467456389867,-0.1311025631197259,0.1311025631197259,2.622051262394518e-05
17,0.4828056325431763,-0.10064111309581036,0.10064111309581036,2.0128222619162075e-05
18,0.43686281961721846,-0.045942812925957865,0.045942812925957865,9.188562585191573e-06
19,0.3771229544313896,-0.059739865185828855,0.059739865185828855,1.1947973037165772e-05
20,0.2256138948058006,-0.151509059625589,0.151509059625589,3.0301811925117803e-05
21,0.09080493126874686,-0.13480896353705374,0.13480896353705374,2.6961792707410748e-05
22,0.07445178511129898,-0.016353146157447887,0.016353146157447887,3.2706292314895778e-06
23,0.1839348814630887,0.10948309635178972,0.10948309635178972,2.1896619270357946e-05
