date,return
0,-0.02073317710279203
1,-0.029706494955897035
2,-0.006868472519142124
3,-0.006556383570387303
4,-0.03899618004500496
5,0.0012013723012229654
6,0.02368380698008485
7,0.009586389781421465
8,-0.023251596453377384
9,0.005723984744990276
10,-0.005109093027266993
11,-0.018834257860337295
12,-0.008711493853863706
13,-0.000663024111650526
14,0.0045977328883559515
15,-0.0012913414958882477
16,0.0014906547502050974
17,0.03293128818966748
18,-0.016956024447739575
19,0.011892751880974245
20,0.010966066193393601
21,-0.029901855446082586
22,-0.013293575634154115
23,-0.014416189976727643
24,-0.030807959679301396
25,-0.009540469488495665
26,-0.04369100463891273
27,-0.01235345943713244
28,0.00841425724079678
29,0.004275370933671713
30,-0.017274627353163312
31,0.009879423466489406
32,-0.012578681574626754
33,0.009626965627421357
34,-0.0010905831797831255
35,0.01939761488127241
36,0.02207785904601766
37,-0.010738446867464089
38,0.012049350905385557
39,-0.007275486422693421
40,-0.012485358277634636
41,-0.007093457821637599
42,-0.00022401417504509802
43,0.026145243948312927
44,0.0039399792755546725
45,0.009744892329162607
46,0.00229189173027476
47,-0.023552621195300424
48,-0.00803244323149562
49,0.007589809868637946
50,-0.028835606178521538
51,0.010822120002333705
52,0.014718578975812465
53,0.0015393102116087205
54,0.00698485568488149
55,-0.009136161606431993
56,0.004518066178164651
57,0.0345012885668794
58,0.012424817782691345
59,0.018246100236695463
60,-0.004542743194265118
61,-0.0016413784077819265
62,-0.025509091577954786
63,-0.0014352137873754616
64,-0.020366836803404405
65,-0.024200566883130714
66,-0.012214361949208132
67,0.0010757256750528173
68,0.0019644707808663397
69,-0.009067188560369121
70,0.002252028421798721
71,0.0005145758656747708
72,0.022984756791406685
73,0.008457457368037352
74,-0.0056527585161735665
75,-0.02019535908320061
76,-0.006439461741709405
77,0.004809439301562842
78,0.02833663245370232
79,0.015926435793710607
80,0.011634163258558731
81,0.023002351465540312
82,0.0304138467022365
83,0.015051210927544712
84,-0.003478143276368425
85,-0.02011433183589091
86,-0.00564951718252638
87,-0.017122323435536976
88,-0.01120199848733834
89,-0.002554249759032812
90,0.0003397111345706486
91,-0.004536028498395937
92,0.02341117367094849
93,0.0190990098449614
94,0.008802269707029003
95,-9.381624339117661e-06
96,0.015709707101369895
97,-0.015118935637837306
98,1.980738478146336e-05
99,0.0035369956301975094
100,0.0064720068292291955
101,0.021697461472280487
102,0.020940276279759036
103,-0.008334646764115087
104,-0.0025229703609792598
105,-0.028659592213966176
106,0.0035438595411202726
107,0.011227147971530406
108,0.02290562880542024
109,0.01091482623145767
110,0.0190535296714332
111,-0.020028385796042478
112,-0.02510794533520546
113,0.00034680028145185854
114,-0.0014316714789771334
115,0.03105185130215013
116,-0.029647744848585893
117,0.0062994695378192625
118,0.007130473359423454
119,0.004947562058512866
120,0.007364573367994336
121,0.021778472210967938
122,0.00317754877646904
123,0.0014820356937867822
124,0.005889303198749267
125,-0.01808723261290992
126,-0.0171712733493816
127,-0.008450368779038564
128,-0.0011203038590289643
129,0.0009309898679236361
130,0.00897490818468966
131,-0.012257662660457084
132,-0.0008269110343018442
133,0.011761133878359939
134,-0.005596269103985751
135,-0.005735998190155692
136,-0.004747731273306052
137,0.007159783821454361
138,-0.006230143414852403
139,0.024768036241161466
140,0.00641444049572592
141,-0.0022977772322421335
142,-0.02727165662291079
143,-0.014330577709454406
144,-0.022084564192666613
145,-0.011568211019124865
146,-0.008268464771644187
147,0.02532103354450895
148,0.010826851645188082
149,0.016826227239857515
150,0.014303048967109901
151,-0.0011638790307422855
152,-0.01587801716567852
153,0.019236581882651656
154,0.006268955994662965
155,0.008096363433771193
156,-0.03683541743133431
157,0.0062893513741239
158,-0.009252739934327561
159,-0.021398630204115088
160,-0.0017813828471187248
161,-0.009489367849932978
162,0.005574626408172299
163,-0.01081475358573275
164,0.0002573009296416022
165,-0.017240060799451645
166,-0.006976200145562734
167,0.009720300153084763
168,-0.03254716833251539
169,-0.009464376981712394
170,-0.0020459802161784672
171,-0.005112042324531061
172,0.02057294184917767
173,-0.012516503120008833
174,-0.02290524932497638
175,0.014809458788845651
176,0.003096125071990761
177,-0.013631689061781808
178,0.008698180604881433
179,-0.0057486278214770115
180,-0.019145153614132257
181,-0.02549064066511579
182,0.012554148575379068
183,-0.010489414986443584
184,-0.006479322884628717
185,0.016672278718047995
186,-0.0016256139190314579
187,-0.020807411598349868
188,0.011905666831198187
189,0.010290903030422597
