t,position,trade,turnover,transaction_cost
0,0.07778118777385988,0.07778118777385988,0.07778118777385988,1.5556237554771977e-05
1,-0.16357094185211657,-0.24135212962597646,0.24135212962597646,4.82704259251953e-05
2,-0.15734398777255845,0.006226954079558117,0.006226954079558117,1.2453908159116234e-06
3,-0.27393426022574585,-0.1165902724531874,0.1165902724531874,2.3318054490637482e-05
4,-0.27130737463458,0.0026268855911658617,0.0026268855911658617,5.253771182331724e-07
5,-0.3288570667449643,-0.0575496921103843,0.0575496921103843,1.150993842207686e-05
6,-0.2300154428834306,0.0988416238615337,0.0988416238615337,1.976832477230674e-05
7,-0.2277255850155088,0.0022898578679217962,0.0022898578679217962,4.5797157358435925e-07
8,-0.1172564186994009,0.1104691663161079,0.1104691663161079,2.209383326322158e-05
9,-0.1751639434657597,-0.0579075247663588,0.0579075247663588,1.158150495327176e-05
10,-0.3171246435914229,-0.1419607001256632,0.1419607001256632,2.839214002513264e-05
11,-0.06353624905803751,0.2535883945333854,0.2535883945333854,5.071767890667708e-05
12,-0.24814432293110428,-0.18460807387306677,0.18460807387306677,3.692161477461336e-05
13,-0.284797393569497,-0.03665307063839274,0.03665307063839274,7.330614127678548e-06
14,-0.2425274700921563,0.04226992347734071,0.04226992347734071,8.453984695468141e-06
15,-0.07319527652952987,0.16933219356262644,0.16933219356262644,3.386643871252529e-05
16,-0.005531570357565685,0.06766370617196418,0.06766370617196418,1.3532741234392836e-05
17,0.11491029049453352,0.12044186085209921,0.12044186085209921,2.4088372170419842e-05
18,0.07525467691383611,-0.03965561358069741,0.03965561358069741,7.931122716139483e-06
19,-0.3362592879684664,-0.4115139648823025,0.4115139648823025,8.230279297646051e-05
20,-0.11989825949955543,0.21636102846891095,0.21636102846891095,4.327220569378219e-05
21,-0.1836163660309149,-0.06371810653135948,0.06371810653135948,1.2743621306271896e-05
22,-0.16524867363161452,0.01836769239930039,0.01836769239930039,3.673538479860078e-06
23,-0.0823408458126683,0.08290782781894622,0.08290782781894622,1.6581565563789244e-05
24,-0.29282178258265745,-0.21048093676998914,0.21048093676998914,4.2096187353997826e-05
25,-0.5392148380899031,-0.24639305550724566,0.24639305550724566,4.927861110144913e-05
26,-0.6792393545526796,-0.14002451646277647,0.14002451646277647,2.8004903292555295e-05
27,-0.5945203339265372,0.08471902062614234,0.08471902062614234,1.6943804125228468e-05
28,-0.7025150542753036,-0.10799472034876634,0.10799472034876634,2.159894406975327e-05
29,-0.6642485460919432,0.038266508183360415,0.038266508183360415,7.653301636672084e-06
30,-0.48705341925910334,0.17719512683283983,0.17719512683283983,3.543902536656797e-05
31,-0.700397810617223,-0.2133443913581196,0.2133443913581196,4.2668878271623924e-05
32,-0.9345057433464338,-0.23410793272921082,0.23410793272921082,4.682158654584217e-05
33,-0.8720138539275044,0.06249188941892936,0.06249188941892936,1.2498377883785872e-05
34,-0.9690309874104494,-0.09701713348294494,0.09701713348294494,1.940342669658899e-05
35,-1.0,-0.03096901258955065,0.03096901258955065,6.19380251791013e-06
