t,equity
0,1.0065222338369415
1,0.9991752656013057
2,0.9963697919214047
3,0.9881977837009694
4,0.9792960569041204
5,0.9767680476117107
6,0.9661299714899967
7,0.9444302334119361
8,0.9609308843969809
9,0.9555221548785648
10,0.9533788501537225
11,0.9693782988280749
12,0.969229709025465
13,0.9819882797212104
14,0.9762471051500885
15,0.9675765116509415
16,0.97254468807519
17,0.9702026532570921
18,0.9892460325584788
19,0.9955945360041523
20,0.9888885548704627
21,0.975168704604725
22,0.9596079386767528
23,0.9644577387321225
24,0.9531835685666947
25,0.9571422374391013
26,0.951965790893254
27,0.9730835024612667
28,0.9821031038368115
29,0.9936998170953685
30,0.9841303816692233
31,0.9815287434296777
32,0.9738284752098935
33,1.0015481448916914
34,1.0005706152122142
35,0.9990476589790682
36,0.9979020130985645
37,1.0138469000838792
38,1.0033746182550578
39,1.005556219020342
40,1.0282316802026852
41,1.0504977101836925
42,1.0590616960767891
43,1.049438999539997
44,1.0545772184978826
45,1.0486471350352444
46,1.0574391673786123
47,1.0603391425730464
48,1.027313533180173
49,1.0338302976736828
50,1.010512562623379
51,1.017633042397862
52,1.0137187862697195
53,1.0106762641799099
54,1.040787363695571
55,1.0431233329135605
56,1.0461573258610966
57,1.0465573964114432
58,1.0714364666201348
59,1.082107892431363
60,1.1175773739757773
61,1.08797193368576
62,1.08166844878577
63,1.09761972668738
64,1.092382731218907
65,1.0658473999040552
66,1.0693105976751434
67,1.0809198745443869
68,1.0873539924970332
69,1.1128335397249027
70,1.1198902334474212
71,1.134394454271797
72,1.1311437930644053
73,1.1031950694414487
74,1.1094314809198262
75,1.0968977021478235
76,1.0779484609517074
77,1.0798047763597143
78,1.0864675273944526
79,1.0973161267079847
80,1.1006079934847146
81,1.1375649529968077
82,1.1668694795564878
83,1.20161044353288
84,1.217250588165628
85,1.237417624341254
86,1.2137896928549818
87,1.2318500715047858
88,1.234894539927944
89,1.2358755382067719
90,1.212873739649111
91,1.1879237976441195
92,1.1937639177528132
93,1.1982380173399263
94,1.1885334475743148
95,1.1761762260729063
96,1.1788231778050862
97,1.1758136810214828
98,1.1743463360309572
99,1.199759008583496
100,1.1790065946701451
101,1.188322289499267
102,1.1874021841514577
103,1.1497678496956536
104,1.1547698968099493
105,1.169720901066817
106,1.1747448028234257
107,1.1633670573007995
108,1.1749598512734818
109,1.2009481932577428
110,1.2281795467531045
111,1.2370077154113006
112,1.2389335736898295
113,1.2581561701397381
114,1.2760924977179111
115,1.2877738718706384
116,1.2911794290939895
117,1.323851951871971
118,1.350566829494759
119,1.3446097013773466
120,1.3390611520305995
121,1.3241283920674327
122,1.3202292400282398
123,1.323617994871595
124,1.3517867118536318
125,1.3884324945708655
126,1.4051031972556491
127,1.4115998287154787
128,1.398000297734547
129,1.38505787824171
130,1.376706603802829
131,1.3697165795022672
132,1.3710436370685475
133,1.3691485139272748
134,1.3408410516396339
135,1.3206579985716729
136,1.3237291248348937
137,1.3224927185138549
138,1.330221164125934
139,1.33186336934947
140,1.2995133236617693
141,1.314158011506361
142,1.289758514077946
143,1.2794733591582685
144,1.31957876998462
145,1.3201872146897915
146,1.3001007633709387
147,1.294069888120319
148,1.2814744892002576
149,1.2521564164025814
150,1.2579495839469828
151,1.2471839035538879
152,1.1916214613727218
153,1.1942998001482994
154,1.196701191027862
155,1.171969695090712
156,1.1660157499468524
157,1.1557067688988167
158,1.1633784044747448
159,1.1604295731545025
160,1.151987883924734
161,1.1759317181401492
162,1.185244510831087
163,1.157969303090819
164,1.1183760202270248
165,1.1159127174377357
166,1.1438070673344816
167,1.1714495006960723
168,1.1526128266707167
169,1.1587285894968187
170,1.1506530026718398
171,1.1692698837912239
172,1.182648941495216
173,1.1912212116353873
174,1.208408318183805
175,1.2007990008417315
176,1.2049093728966154
177,1.1772040202612926
178,1.1699815028439613
179,1.1459807257330268
180,1.1516771982930625
181,1.1656917685532717
182,1.1718624424747666
183,1.171816855989552
184,1.19465226748523
185,1.2179776188727085
186,1.2144327071130951
187,1.2274022891455558
188,1.213744212769399
189,1.2195082463334512
190,1.2121305642902955
191,1.2066390258013984
192,1.223339964023254
193,1.2326515206513051
194,1.2491197070800328
195,1.2191285272458066
196,1.19972104330571
197,1.2133395144435075
198,1.214248766441277
199,1.2096896028142863
200,1.1869013377675668
201,1.1932718436736607
202,1.1776380521463083
203,1.1718144624839812
204,1.1779016508602613
205,1.201399998004592
206,1.1991917058624866
207,1.1949648714337608
208,1.2071532612936118
209,1.2196722862440177
210,1.2308945340967339
211,1.215476578504594
212,1.2097459999976852
213,1.1808267758397673
214,1.1761895294590798
215,1.1852622923271594
216,1.1678038060263776
217,1.1460868097979158
218,1.150511846698819
219,1.1738521886542015
220,1.1735388152680437
221,1.179999413400848
222,1.1910895928333551
223,1.204125796458486
224,1.1745982722088824
225,1.1730911160122854
226,1.1907955320252102
227,1.2032307821310766
228,1.2125832405546233
229,1.2227373954219714
230,1.2411674491260922
231,1.2287091804839145
232,1.237055345624106
233,1.2479748958067662
234,1.2389206385578673
235,1.2328395054995445
236,1.2331477922875347
237,1.2029821183506029
238,1.194991080829504
239,1.1965203186190545
240,1.2026425733013217
241,1.1733819245821717
242,1.1479250488141892
243,1.1210843625612894
244,1.0964621644322745
245,1.1110713658997051
246,1.101120384377913
247,1.0931816934549508
248,1.0927887821586
249,1.110674550933274
250,1.0959458318095867
251,1.1053597236085109
252,1.101111563586364
253,1.1005935338414494
254,1.1188504773152546
255,1.1405453482972385
256,1.1132248348816307
257,1.0958539953833506
258,1.0710689027663438
259,1.0613861045823474
260,1.052559424069211
261,1.0352204602166124
262,1.0287160506259594
263,1.0186755481269345
264,1.023510618868343
265,1.0250204799888054
266,1.0328861952925756
267,1.018226093421081
268,1.0152884517614877
269,1.037278191202884
270,1.019529652882626
271,1.0122926095851832
272,1.0219976899707925
273,1.0267842473274023
274,1.0178151460959135
275,1.0343991294045056
276,1.034670905567106
