t,equity
0,1.0156861284842194
1,1.009181761602511
2,1.0107020654057586
3,1.0011928095758986
4,1.001728020771398
5,1.0085928241026436
6,1.017580780798005
7,1.0083764600854315
8,1.0177137373042193
9,1.0198041243650535
10,1.0184905825000086
11,1.0291098925578743
12,1.0343862561744375
13,1.0343591098013076
14,1.0393183326276152
15,1.0471016399619784
16,1.0621443698673283
17,1.0700489589272013
18,1.073331402601011
19,1.0777543196780923
20,1.08843298990483
21,1.1002209378435917
22,1.1141984780461918
23,1.1139273330901056
24,1.1056235813566497
25,1.1067318317062411
26,1.1040070025051656
27,1.10612052733355
28,1.1086577838704907
29,1.1079474105619371
30,1.1045483821765498
31,1.1084667668477146
32,1.1117861428382365
33,1.072536373111805
34,1.066864228117674
35,1.0570718034281839
36,1.0477418782564578
37,1.0421086156293708
38,1.0434843887057033
39,1.0260480758069537
40,1.0210435582869146
41,1.0139385511404586
42,1.0228256465081065
43,1.0213408123706726
44,1.0156892424872916
45,1.0193039085269822
46,1.0039366841987885
47,0.9852304168189419
48,0.9911720785610836
49,1.0011884480422122
50,1.000827082813783
51,0.9884030701889115
52,0.9924385803512549
53,0.9862324968994559
54,0.9931041430207566
55,0.9909274932563906
56,0.9899315405722358
57,0.9892138546797733
58,1.001802948624538
59,1.0082937141405783
60,1.0026291246580972
61,1.0001804739632894
62,1.0009882326340946
63,0.9974047727939294
64,0.9948239641152405
65,1.0032043970537399
66,1.0035903234782497
67,1.001321268603965
68,1.0012973930374813
69,1.0024644872813002
70,1.0014870805772398
71,1.0009868735455234
72,0.9968093711242235
73,0.9957750201266508
74,1.0031784463502513
75,0.996701054428186
76,1.000386685159141
77,1.0055178098235114
78,1.0137952959013614
79,1.0269833525052856
80,1.0371757318624044
81,1.0446981075130821
82,1.058715629462301
83,1.0645362141970083
84,1.0555078714387067
85,1.0588707661799508
86,1.050685761352123
87,1.0473673596936461
88,1.057249256921044
89,1.0580403625513628
90,1.06872739835337
91,1.0757084114399809
92,1.0850996642324648
93,1.0751106837653996
94,1.0725993262711522
95,1.0686870114889293
96,1.065528016986196
97,1.0698381521530194
98,1.0716768521865836
99,1.071328446464441
100,1.071301034737869
101,1.0637732066802719
102,1.066378704928598
103,1.0691278425178745
104,1.0627177589826486
105,1.0642981529663642
106,1.061381372386886
107,1.0622012036535204
108,1.0607604232273067
109,1.0625845451168805
110,1.0629225050117919
111,1.0462680090316225
112,1.0455695421960027
113,1.0492620347817359
114,1.0461467577221892
115,1.0463132639911308
116,1.04566070260535
117,1.0470479351800823
118,1.0429253629960495
119,1.0426513638584096
120,1.0538621958058587
121,1.0580931990599232
122,1.0439918861480986
123,1.0431895710775996
124,1.0471743529044095
125,1.04588848543586
126,1.0450180149073118
127,1.0453364596811607
128,1.038925186902674
129,1.0409605612819852
130,1.0441361963062037
131,1.0427772798030264
132,1.0508137917183766
133,1.0657393426603523
134,1.0607234046048406
135,1.062497041982225
136,1.056706339499244
137,1.0679728646299755
138,1.072207871044597
139,1.07331883774327
140,1.065743390451629
141,1.071739137956127
142,1.075181694587682
143,1.0818714275581334
144,1.082219616726983
145,1.0861887990105856
146,1.0971801128044743
147,1.0884187651750603
148,1.0887174536512099
149,1.0882512320551958
150,1.0906547480435687
151,1.0837838746800812
152,1.0845027680536152
153,1.0687688281786367
154,1.0636598291814339
155,1.0602822331998822
156,1.0597238463005008
157,1.07401089907322
158,1.0752193207308158
159,1.0747978964928837
160,1.0857185717756532
161,1.0809680396227423
162,1.0930419488529008
163,1.092842329047382
164,1.08771884126901
165,1.0902005993690873
166,1.093254526971797
167,1.101706740373689
168,1.1104121059917527
169,1.1079228169113526
170,1.1192053007263965
171,1.127999458910118
172,1.1274794243765762
173,1.1238046084787592
174,1.1330311740861665
175,1.1237972969954602
176,1.1247912646859068
177,1.1164691135057423
178,1.1212055173495268
179,1.1351086431933133
180,1.136525385340831
181,1.1516302631722362
182,1.1586983201589371
183,1.1514897621531428
184,1.1448335611527853
185,1.1314646702184954
186,1.1441436040208712
187,1.1388006225649938
188,1.1439068711020142
189,1.1397293857580715
190,1.145233663935245
191,1.135172316572808
192,1.1332918713697768
193,1.123669771168199
194,1.1191919251964595
195,1.1251732524094233
196,1.1188030656062193
197,1.1151694685595914
198,1.1141009096976469
199,1.1305561266350406
200,1.1144813082834808
201,1.1100221840294555
202,1.0980585312876756
203,1.1014041795285776
204,1.107622735938676
