date,return
0,0.022561444326771006
1,-7.526197633627124e-05
2,0.014842530717784732
3,-0.004396556618196589
4,0.03036119680673352
5,0.017717099593805345
6,0.008037459077197703
7,-0.002227558257588405
8,-0.0027901166287411694
9,0.02624370530595179
10,0.0017755982033724243
11,0.006003688595853707
12,0.00322603336340894
13,-0.009696606011224922
14,0.0043603610508191025
15,-0.00027316807195235473
16,-0.019837998714059543
17,0.02428219464019407
18,-0.020119574560142878
19,-0.010474087480685974
20,0.019989913456615327
21,0.004088720201584093
22,-0.01351735272239371
23,0.005094384584660464
24,-0.004227136549828666
25,0.0017978607898680742
26,0.012326966681715248
27,-0.0030661978888599168
28,-0.007980667532266844
29,0.004366219248038126
30,-0.009000253730887425
31,0.011622023166804484
32,-0.0245242439288652
33,0.0068151963780531954
34,0.0022534046001326065
35,0.018469087842210248
36,0.00990516848412453
37,0.0038269370411413623
38,-0.0007757100210325015
39,0.037389547892049
40,0.009544813805339133
41,0.015705041438467335
42,0.008574322032462835
43,0.014497154436281369
44,0.012594052088682946
45,0.023860077883482177
46,-0.018407593944632004
47,-0.017352645728664122
48,0.0029760557522291067
49,0.013328930671621917
50,0.0021893952566616045
51,0.03146197741062466
52,-0.028015030103097
53,0.011702277782394185
54,-0.009887510623337648
55,0.004429374401228294
56,0.005421372048924447
57,0.0003763971415931335
58,0.0004955065053389983
59,0.02126828343120364
60,-0.013179568344014828
61,0.0099925969373667
62,-0.002255833465315245
63,-0.019159858741334877
64,0.01051996245505615
65,-0.021032275966500154
66,0.018356019637339058
67,-0.01546970993437608
68,0.016142005453314574
69,0.004400473656017768
70,0.002023418180302279
71,0.007750091732792515
72,-0.0011504098712527937
73,0.008260965012926298
74,0.0175018031639321
75,0.012012115854994251
76,-0.004115602498656033
77,0.01393277887566887
78,0.005140113414746303
79,0.008861592620471877
80,0.010886744500433974
81,0.010664028927824958
82,-0.002538503867375756
83,-0.005238578911293326
84,-0.0013376999255668002
85,-0.022483865720033434
86,0.0006823876010746689
87,-0.017342987288285205
88,0.018370286065996687
89,0.02855919874200963
90,-0.02185820190999043
91,-0.004818745941608163
92,-0.007079115729765141
93,0.0011027703830805231
94,0.017320722319959583
95,-0.030506984328540203
96,0.0006493924763650541
97,0.0033480280054215485
98,0.00858896284535144
99,-0.00627515217304444
100,-0.0027902049929664045
101,0.011359883722669752
102,0.029262863742010703
103,0.020716784739610902
104,-0.018169184268116347
105,0.0035918351635165027
106,0.018724641157078996
107,-0.0055976370472914806
108,0.013813326995059395
109,-0.015921718122154267
110,-0.05322869631710672
111,-0.010168658083642952
112,-0.0018584345914711754
113,-0.007032577385818186
114,0.026985133627486786
115,-0.013645335368414965
116,-2.9786478748879044e-06
117,0.02160637493872502
118,-0.010868280666333116
119,0.009233636587902733
120,-0.009868426879687229
121,-0.005997891502018118
122,-0.005214137116510738
123,-0.010057164714354097
124,-0.027196202953979613
125,0.0050679983231032046
126,-0.001595365303914202
127,-0.0014655169757581974
128,0.02773028991288278
129,0.022846355626272977
130,0.026626032187067918
131,0.006959570041413074
132,0.02385318178140381
133,0.021494101813308054
134,-0.018778638501012614
135,-0.01666903910473233
136,0.017342040177707407
137,-0.0007710955668247467
138,-0.03358523170095628
139,-0.0129027164495998
140,-0.018245525107567002
141,-0.01810545613121805
142,-0.004083241082991771
143,0.0046780983408639225
144,0.00816021334432187
145,-0.0030376512407332664
