t,equity
0,1.0325321031282195
1,1.0714821752061214
2,1.0519689218558244
3,1.0567403839074192
4,1.0718247964854435
5,1.0614367095975663
6,1.0687758700153156
7,1.0802643235547227
8,1.0742798849958919
9,1.0593989538872592
10,1.0614649503268452
11,1.0659087119416208
12,1.0515604419473035
13,1.0576836407510382
14,1.0663087896506684
15,1.0897200820182513
16,1.0954691134006842
17,1.0723957027643483
18,1.045262713270295
19,1.0415102011865442
20,1.0303470128096586
21,1.015184786943479
22,1.0320836312446056
23,1.060743762064201
24,1.0628242209722114
25,1.081552910943693
26,1.102996230550477
27,1.1274504272905492
28,1.095002240176561
29,1.0884902646721688
30,1.0879412428453452
31,1.078704336136198
32,1.079713103018594
33,1.108752650069626
34,1.1156418548946003
35,1.0975190367051235
36,1.097825443510905
37,1.1229605433621621
38,1.119021725263127
39,1.1045072946404815
40,1.1090218178156441
41,1.1013984542440438
42,1.0890897656772194
43,1.0960924261559328
44,1.0974215415086768
45,1.119831025377534
46,1.121315824647
47,1.1502497484975767
48,1.170258095311906
49,1.1633891180937739
50,1.1723372903105191
51,1.164226903477832
52,1.1946884155222681
53,1.200686286549627
54,1.192818443698443
55,1.2139361388186187
56,1.2151273298194243
57,1.241711106519065
58,1.2433186629461113
59,1.2270234007276317
60,1.224956992487497
61,1.203113049537319
62,1.2250718928799802
63,1.2194156891770347
64,1.1992130078224188
65,1.1727154952546088
66,1.1723484261302006
67,1.1586564002393607
68,1.1652486269199203
69,1.1602494808404245
70,1.1585918711263854
71,1.164267845731032
72,1.1845850339454524
73,1.180160682423798
74,1.1738940696567999
75,1.1742021858278329
76,1.166817568542457
77,1.1873981264358084
78,1.2172674210437102
79,1.2268462553324306
80,1.245057687613964
81,1.247193522891312
82,1.218608126795034
83,1.2030771636428377
84,1.2057029853918875
85,1.175788870887563
86,1.2134854082098827
87,1.2217945250353468
88,1.233375914958833
89,1.2093636465011803
90,1.238876629290696
91,1.2465052380971422
92,1.2485337235738374
93,1.2326657214502292
94,1.2414882648600922
95,1.265417760782818
96,1.2852475192529818
97,1.2978595467372576
98,1.2867086756362183
99,1.275987969196729
100,1.271440885016021
101,1.2639796274709423
102,1.2654735948094074
103,1.271567143880692
104,1.2582761218711893
105,1.2812677232797185
106,1.3097680845041013
107,1.306252815607427
108,1.3087859851266959
109,1.2701632394761635
110,1.2652911471568598
111,1.2523555518818692
112,1.2533851463475418
113,1.2630556290224262
114,1.2578313855343766
115,1.2536865142767468
116,1.2546624809645168
117,1.225910859411791
118,1.2058416820088147
119,1.1918109997525204
120,1.2007250825099614
121,1.1964643179789765
122,1.1990305523547244
123,1.207376154916413
124,1.204946590981842
125,1.1632361944082161
126,1.1746080810634616
127,1.1864480928673224
128,1.167122177643188
129,1.1819585962589134
130,1.1576209138982343
131,1.1666062930813021
132,1.1828039369250942
133,1.19586698680767
134,1.2194926095151803
135,1.2058915870520357
136,1.1748570261583131
137,1.234948800930911
138,1.2239990895354724
139,1.229303379329261
140,1.2603553253654443
141,1.266528184472233
142,1.2911706462268402
143,1.2681447956056724
144,1.248368040488541
145,1.2515223610397381
146,1.2917047456449924
147,1.256883792719036
148,1.2498316612899685
149,1.2644363175673603
150,1.2730345540594448
151,1.2883626167574427
152,1.3066911235101373
153,1.3049442433837832
154,1.302088095570363
155,1.3113732825468403
156,1.3127370901631614
157,1.2805574360969312
158,1.291224582088219
159,1.2824361670478932
160,1.2750717412275026
161,1.307507222369884
162,1.3100203614376258
163,1.315497247917833
164,1.340690458399431
165,1.3418006930931858
166,1.3344089280829416
167,1.3229131648051335
168,1.3055186991070737
169,1.321139530759262
170,1.3364684015256358
171,1.3660910508445812
172,1.3457024710922088
173,1.3425519515956923
174,1.344650580812833
175,1.3494706325837538
176,1.3629244726467005
177,1.3891705594816675
178,1.3699730356748832
179,1.3562409779203162
180,1.3659536178025848
181,1.377573310311947
182,1.350036572007184
183,1.3428902328804384
184,1.3532953806891612
185,1.3368422738246062
186,1.358143407307205
187,1.3728099463895846
188,1.3881608120036701
189,1.4100427520822882
190,1.3959221154651713
191,1.414006317459753
192,1.440697816941055
193,1.4044935914382102
194,1.4112130660683906
195,1.417943827284615
