t,position,trade,turnover,transaction_cost
0,0.11746676905249785,0.11746676905249785,0.11746676905249785,2.3493353810499572e-05
1,0.29761064037980195,0.18014387132730408,0.18014387132730408,3.6028774265460815e-05
2,0.0530442583266412,-0.24456638205316075,0.24456638205316075,4.891327641063215e-05
3,0.5108886172597736,0.45784435893313247,0.45784435893313247,9.156887178662649e-05
4,0.541102975733503,0.03021435847372933,0.03021435847372933,6.042871694745866e-06
5,0.3654624727213992,-0.17564050301210377,0.17564050301210377,3.5128100602420755e-05
6,0.3754694706163537,0.010006997894954517,0.010006997894954517,2.0013995789909036e-06
7,0.21201153375321982,-0.1634579368631339,0.1634579368631339,3.269158737262678e-05
8,0.07721569521250099,-0.13479583854071883,0.13479583854071883,2.6959167708143766e-05
9,-0.2672479448235989,-0.3444636400360999,0.3444636400360999,6.889272800721998e-05
10,-0.23042968000961422,0.0368182648139847,0.0368182648139847,7.363652962796941e-06
11,-0.5217449167793159,-0.29131523676970167,0.29131523676970167,5.8263047353940337e-05
12,-0.8078474902774382,-0.2861025734981223,0.2861025734981223,5.7220514699624465e-05
13,-0.8476591956874817,-0.03981170541004353,0.03981170541004353,7.962341082008706e-06
14,-0.9404355584654269,-0.09277636277794521,0.09277636277794521,1.8555272555589044e-05
15,-0.9200302236964747,0.020405334768952232,0.020405334768952232,4.0810669537904466e-06
16,-0.7117282951710442,0.2083019285254305,0.2083019285254305,4.16603857050861e-05
17,-0.492518433864798,0.2192098613062462,0.2192098613062462,4.384197226124924e-05
18,-0.43195328536861705,0.06056514849618094,0.06056514849618094,1.211302969923619e-05
19,-0.3569401552478789,0.07501313012073813,0.07501313012073813,1.5002626024147626e-05
20,-0.38445254715948624,-0.027512391911607315,0.027512391911607315,5.502478382321463e-06
21,-0.25201424340160467,0.13243830375788157,0.13243830375788157,2.6487660751576316e-05
22,0.0634398515632299,0.31545409496483456,0.31545409496483456,6.309081899296692e-05
