t,position,trade,turnover,transaction_cost
0,-0.07580184100329546,-0.07580184100329546,0.07580184100329546,1.5160368200659092e-05
1,-0.4061006490324045,-0.33029880802910905,0.33029880802910905,6.605976160582181e-05
2,-0.28061499936649326,0.12548564966591125,0.12548564966591125,2.509712993318225e-05
3,-0.48944303358688773,-0.20882803422039448,0.20882803422039448,4.17656068440789e-05
4,-0.4932586782445329,-0.0038156446576451675,0.0038156446576451675,7.631289315290336e-07
5,-0.2859952528673163,0.2072634253772166,0.2072634253772166,4.145268507544332e-05
6,-0.2705615960842029,0.015433656783113425,0.015433656783113425,3.086731356622685e-06
7,-0.29509166830235617,-0.024530072218153287,0.024530072218153287,4.906014443630658e-06
8,-0.13351913388743394,0.16157253441492223,0.16157253441492223,3.231450688298445e-05
9,-0.27399416940221166,-0.14047503551477772,0.14047503551477772,2.8095007102955544e-05
10,-0.20074741487914033,0.07324675452307133,0.07324675452307133,1.4649350904614268e-05
11,-0.19917396987376218,0.001573445005378149,0.001573445005378149,3.146890010756298e-07
12,-0.30007921940055815,-0.10090524952679597,0.10090524952679597,2.0181049905359195e-05
13,-0.19387252977296887,0.10620668962758928,0.10620668962758928,2.1241337925517855e-05
14,-0.2305386281835181,-0.03666609841054924,0.03666609841054924,7.333219682109849e-06
15,0.05791089677650452,0.28844952496002263,0.28844952496002263,5.768990499200453e-05
16,0.2998198092864722,0.2419089125099677,0.2419089125099677,4.838178250199354e-05
17,0.31654872063559675,0.01672891134912452,0.01672891134912452,3.345782269824904e-06
18,0.176525248466167,-0.14002347216942976,0.14002347216942976,2.8004694433885953e-05
19,0.41453329450915616,0.23800804604298917,0.23800804604298917,4.7601609208597835e-05
20,0.504560536144138,0.09002724163498182,0.09002724163498182,1.8005448326996365e-05
21,0.5343088159757661,0.02974827983162809,0.02974827983162809,5.949655966325618e-06
22,0.4660991441702277,-0.06820967180553839,0.06820967180553839,1.3641934361107678e-05
23,0.2017221166708213,-0.2643770274994064,0.2643770274994064,5.2875405499881284e-05
24,0.06851338623601888,-0.1332087304348024,0.1332087304348024,2.6641746086960484e-05
25,-0.01510412886018779,-0.08361751509620667,0.08361751509620667,1.6723503019241334e-05
26,0.17434617815235987,0.18945030701254767,0.18945030701254767,3.789006140250953e-05
27,-0.19296860782444297,-0.36731478597680284,0.36731478597680284,7.346295719536057e-05
28,-0.11173903868140785,0.08122956914303513,0.08122956914303513,1.6245913828607025e-05
29,0.06705212428213807,0.1787911629635459,0.1787911629635459,3.5758232592709184e-05
30,0.0026161312597178243,-0.06443599302242024,0.06443599302242024,1.2887198604484048e-05
31,-0.16571680818837428,-0.1683329394480921,0.1683329394480921,3.366658788961842e-05
32,-0.17010956848556358,-0.0043927602971892965,0.0043927602971892965,8.785520594378594e-07
33,-0.43125642561891947,-0.2611468571333559,0.2611468571333559,5.222937142667118e-05
34,-0.24409179400276967,0.1871646316161498,0.1871646316161498,3.743292632322996e-05
35,0.06817933436369647,0.31227112836646614,0.31227112836646614,6.245422567329323e-05
36,0.14824640402829903,0.08006706966460256,0.08006706966460256,1.6013413932920513e-05
37,0.33858879736474684,0.1903423933364478,0.1903423933364478,3.8068478667289564e-05
38,0.3911084439938881,0.05251964662914127,0.05251964662914127,1.0503929325828254e-05
39,0.4750735332972382,0.08396508930335012,0.08396508930335012,1.6793017860670025e-05
40,0.7324346572246605,0.2573611239274223,0.2573611239274223,5.147222478548446e-05
41,0.8334640710093009,0.10102941378464037,0.10102941378464037,2.0205882756928072e-05
42,0.9205099868172318,0.08704591580793097,0.08704591580793097,1.7409183161586195e-05
43,0.7535849393397187,-0.16692504747751313,0.16692504747751313,3.338500949550263e-05
44,0.6275829169269902,-0.1260020224127285,0.1260020224127285,2.5200404482545703e-05
45,0.5892692351890996,-0.038313681737890626,0.038313681737890626,7.662736347578126e-06
46,0.6144506907226337,0.025181455533534125,0.025181455533534125,5.036291106706825e-06
47,0.5229507269013058,-0.09149996382132786,0.09149996382132786,1.8299992764265572e-05
48,0.9367178259904756,0.41376709908916975,0.41376709908916975,8.275341981783395e-05
49,0.9692319799748802,0.032514153984404603,0.032514153984404603,6.502830796880921e-06
50,0.8343955086206487,-0.1348364713542315,0.1348364713542315,2.69672942708463e-05
51,0.9468326371191027,0.112437128498454,0.112437128498454,2.24874256996908e-05
52,1.0,0.053167362880897295,0.053167362880897295,1.063347257617946e-05
53,0.8681805990017729,-0.1318194009982271,0.1318194009982271,2.636388019964542e-05
54,0.9423336779868448,0.07415307898507184,0.07415307898507184,1.4830615797014369e-05
55,0.862500159499207,-0.07983351848763776,0.07983351848763776,1.5966703697527552e-05
56,0.759889723225488,-0.10261043627371902,0.10261043627371902,2.0522087254743806e-05
57,0.5594246259911148,-0.20046509723437322,0.20046509723437322,4.009301944687465e-05
58,0.5450364743698269,-0.014388151621287815,0.014388151621287815,2.877630324257563e-06
59,0.5782010489906656,0.03316457462083866,0.03316457462083866,6.632914924167733e-06
60,0.44460048234159494,-0.13360056664907066,0.13360056664907066,2.6720113329814132e-05
61,0.4139432378171922,-0.030657244524402716,0.030657244524402716,6.131448904880543e-06
62,0.3258694116669131,-0.08807382615027914,0.08807382615027914,1.761476523005583e-05
63,0.3897434276485734,0.06387401598166031,0.06387401598166031,1.2774803196332064e-05
64,0.2527728750515693,-0.13697055259700408,0.13697055259700408,2.7394110519400817e-05
65,0.09285057573369634,-0.15992229931787297,0.15992229931787297,3.198445986357459e-05
66,-0.11072363714733358,-0.20357421288102992,0.20357421288102992,4.071484257620599e-05
67,-0.06223725649190612,0.04848638065542746,0.04848638065542746,9.697276131085491e-06
68,-0.14609940649675301,-0.0838621500048469,0.0838621500048469,1.677243000096938e-05
69,-0.2944553563742735,-0.1483559498775205,0.1483559498775205,2.96711899755041e-05
70,-0.09140044705992695,0.20305490931434655,0.20305490931434655,4.0610981862869315e-05
71,0.09103773747365138,0.18243818453357832,0.18243818453357832,3.6487636906715666e-05
72,0.06339185090896533,-0.027645886564686042,0.027645886564686042,5.529177312937209e-06
73,0.12225570013220921,0.05886384922324388,0.05886384922324388,1.1772769844648777e-05
74,0.22801293194173644,0.10575723180952723,0.10575723180952723,2.1151446361905446e-05
75,0.47354557689793053,0.2455326449561941,0.2455326449561941,4.910652899123882e-05
76,0.6282081837642728,0.15466260686634226,0.15466260686634226,3.093252137326845e-05
77,0.47331416614161637,-0.15489401762265642,0.15489401762265642,3.097880352453129e-05
78,0.5672929592522793,0.09397879311066293,0.09397879311066293,1.8795758622132587e-05
79,0.5285473253261378,-0.0387456339261415,0.0387456339261415,7.7491267852283e-06
80,0.3406132008872831,-0.1879341244388547,0.1879341244388547,3.7586824887770946e-05
81,0.17878107292513767,-0.1618321279621454,0.1618321279621454,3.2366425592429084e-05
82,0.3343760209790476,0.15559494805390994,0.15559494805390994,3.111898961078199e-05
83,0.37970288414958486,0.045326863170537246,0.045326863170537246,9.06537263410745e-06
84,0.48639696556131423,0.10669408141172937,0.10669408141172937,2.1338816282345873e-05
85,0.3082970775026405,-0.17809988805867372,0.17809988805867372,3.561997761173475e-05
86,0.3447707301574272,0.03647365265478669,0.03647365265478669,7.294730530957339e-06
87,0.5056681479010916,0.1608974177436644,0.1608974177436644,3.217948354873288e-05
88,0.47519673904915577,-0.030471408851935833,0.030471408851935833,6.094281770387167e-06
89,0.41050152618427466,-0.06469521286488111,0.06469521286488111,1.2939042572976224e-05
90,0.3179949096153935,-0.09250661656888115,0.09250661656888115,1.850132331377623e-05
91,0.36205917876873484,0.04406426915334133,0.04406426915334133,8.812853830668267e-06
92,0.2967104708025415,-0.06534870796619335,0.06534870796619335,1.3069741593238671e-05
93,0.23225346947274508,-0.0644570013297964,0.0644570013297964,1.289140026595928e-05
94,0.33456091271590205,0.10230744324315696,0.10230744324315696,2.0461488648631394e-05
95,0.2855592223072938,-0.049001690408608245,0.049001690408608245,9.80033808172165e-06
96,0.20699781318879568,-0.07856140911849813,0.07856140911849813,1.5712281823699626e-05
97,0.09972941600376033,-0.10726839718503535,0.10726839718503535,2.145367943700707e-05
98,-0.08972084719618444,-0.18945026319994476,0.18945026319994476,3.789005263998896e-05
99,-0.322467600889178,-0.23274675369299352,0.23274675369299352,4.6549350738598705e-05
100,-0.27613542527292795,0.046332175616250026,0.046332175616250026,9.266435123250006e-06
101,-0.23064696511241695,0.045488460160511,0.045488460160511,9.0976920321022e-06
102,-0.3136147234305529,-0.08296775831813596,0.08296775831813596,1.6593551663627193e-05
103,-0.11178225830527463,0.20183246512527828,0.20183246512527828,4.0366493025055656e-05
104,-0.20337763329049663,-0.091595374985222,0.091595374985222,1.83190749970444e-05
105,-0.20814571510788765,-0.004768081817391023,0.004768081817391023,9.536163634782048e-07
106,-0.24156612418233794,-0.03342040907445029,0.03342040907445029,6.684081814890058e-06
107,-0.244680887919042,-0.0031147637367040515,0.0031147637367040515,6.229527473408103e-07
108,-0.4574987534473121,-0.21281786552827012,0.21281786552827012,4.2563573105654024e-05
109,-0.3083177467545961,0.149181006692716,0.149181006692716,2.9836201338543203e-05
110,-0.17810847101640018,0.13020927573819593,0.13020927573819593,2.6041855147639187e-05
111,-0.26782644261734134,-0.08971797160094117,0.08971797160094117,1.7943594320188235e-05
112,-0.10574755503841843,0.16207888757892291,0.16207888757892291,3.2415777515784585e-05
113,-0.05797924354715335,0.04776831149126508,0.04776831149126508,9.553662298253015e-06
114,0.007657499073787238,0.06563674262094059,0.06563674262094059,1.3127348524188118e-05
115,-0.20164199937855293,-0.20929949845234017,0.20929949845234017,4.1859899690468034e-05
116,-0.22745132457824677,-0.02580932519969384,0.02580932519969384,5.161865039938768e-06
117,-0.17794705652720416,0.049504268051042605,0.049504268051042605,9.900853610208522e-06
118,-0.41482064860171175,-0.2368735920745076,0.2368735920745076,4.737471841490152e-05
119,-0.5865552788956094,-0.17173463029389768,0.17173463029389768,3.434692605877954e-05
120,-0.4640659169928774,0.12248936190273202,0.12248936190273202,2.4497872380546406e-05
121,-0.42910726334434124,0.034958653648536175,0.034958653648536175,6.9917307297072356e-06
122,-0.4762567353831515,-0.04714947203881026,0.04714947203881026,9.429894407762052e-06
123,-0.688813492191789,-0.2125567568086375,0.2125567568086375,4.25113513617275e-05
124,-0.7908592966593151,-0.10204580446752609,0.10204580446752609,2.040916089350522e-05
125,-1.0,-0.2091407033406849,0.2091407033406849,4.182814066813698e-05
126,-0.6205384870911952,0.3794615129088048,0.3794615129088048,7.589230258176097e-05
127,-0.7183251942114436,-0.0977867071202484,0.0977867071202484,1.955734142404968e-05
128,-0.4687284820321177,0.24959671217932589,0.24959671217932589,4.991934243586518e-05
129,-0.29134341198159325,0.17738507005052445,0.17738507005052445,3.547701401010489e-05
130,-0.3146417938218859,-0.023298381840292648,0.023298381840292648,4.659676368058529e-06
131,-0.4672325095048153,-0.15259071568292942,0.15259071568292942,3.0518143136585885e-05
132,-0.26701557450879554,0.20021693499601978,0.20021693499601978,4.004338699920396e-05
133,-0.22069753869038733,0.04631803581840821,0.04631803581840821,9.263607163681643e-06
134,-0.25775329933744234,-0.037055760647055014,0.037055760647055014,7.411152129411003e-06
135,-0.2693529959448309,-0.011599696607388577,0.011599696607388577,2.3199393214777154e-06
136,-0.14716774194679047,0.12218525399804045,0.12218525399804045,2.443705079960809e-05
137,-0.13364479896081907,0.013522942985971398,0.013522942985971398,2.7045885971942797e-06
138,0.02871585626865142,0.1623606552294705,0.1623606552294705,3.24721310458941e-05
139,-0.014342562890105555,-0.04305841915875697,0.04305841915875697,8.611683831751395e-06
140,-0.1984337511305123,-0.18409118824040674,0.18409118824040674,3.681823764808135e-05
141,-0.16023658563495796,0.038197165495554325,0.038197165495554325,7.639433099110865e-06
142,-0.5804732336738083,-0.42023664803885036,0.42023664803885036,8.404732960777008e-05
143,-0.7568372419919631,-0.1763640083181548,0.1763640083181548,3.527280166363096e-05
144,-0.8142207618282844,-0.057383519836321284,0.057383519836321284,1.1476703967264258e-05
145,-0.6654464956233284,0.14877426620495604,0.14877426620495604,2.975485324099121e-05
146,-0.5844945740871171,0.08095192153621122,0.08095192153621122,1.6190384307242245e-05
147,-0.6128073178628556,-0.028312743775738447,0.028312743775738447,5.66254875514769e-06
148,-0.6836307716180618,-0.07082345375520627,0.07082345375520627,1.4164690751041254e-05
149,-0.7387953804229005,-0.055164608804838644,0.055164608804838644,1.103292176096773e-05
150,-0.7929003540330928,-0.054104973610192286,0.054104973610192286,1.0820994722038457e-05
151,-0.9715476883619298,-0.17864733432883706,0.17864733432883706,3.5729466865767416e-05
152,-0.8510946562574264,0.12045303210450342,0.12045303210450342,2.4090606420900686e-05
153,-0.5912963989785649,0.2597982572788615,0.2597982572788615,5.1959651455772304e-05
154,-0.5735312619383768,0.017765137040188117,0.017765137040188117,3.5530274080376235e-06
155,-0.5829127544007908,-0.009381492462414043,0.009381492462414043,1.8762984924828087e-06
156,-0.5275893551588963,0.055323399241894555,0.055323399241894555,1.1064679848378912e-05
