t,equity
0,0.9983227868587603
1,1.001105591509398
2,1.0006488013787074
3,0.9980670690102378
4,0.9948979024281921
5,0.9911336312667911
6,0.9888266292172139
7,0.9879579781606264
8,0.9898432754469227
9,0.988542582505253
10,0.9885235081931475
11,0.9870704876545241
12,0.9876439894839093
13,0.9899490864452813
14,0.9918509411270792
15,0.9924478348645156
16,0.9926380794722117
17,0.9905619106707069
18,0.9899775326132213
19,0.9917081066784268
20,0.9925750159396636
21,0.9949363146540382
22,0.9960861139424569
23,0.9976861272726284
24,0.9971222059691677
25,0.99728303139726
26,1.002378503749463
27,1.0023178746636747
28,1.004302640251298
29,1.003884948721234
30,1.0049218494015162
31,1.0078386747582895
32,1.0075944266917005
33,1.0108497373687089
34,1.0117830208099068
35,1.01196188260684
36,1.0116748913462907
37,1.010179556043065
38,1.0133416637625636
39,1.011677969733107
40,1.013953621167706
41,1.016425674470053
42,1.0149035213849333
43,1.0130528040748457
44,1.0119253426806332
45,1.0114299006654655
46,1.0083849935854274
47,1.0109759776244165
48,1.0103728221747743
49,1.01287080058737
50,1.0098982213925396
51,1.0063331518470837
52,1.0070387966855148
53,1.006508930613627
54,1.00566912606608
55,1.002758753597579
56,1.004069583342747
57,1.0040278890675893
58,1.008278253737126
59,1.0126397126340665
60,1.0132364471675248
61,1.012471320659705
62,1.0140544433522016
63,1.015770349152208
64,1.0147346498904666
65,1.0120884992172403
66,1.0126119477545545
67,1.0087445909426789
68,1.006721510659569
69,1.006704807790068
70,1.0048747138266032
71,1.008875600764829
72,1.0076517489049215
73,1.008986893954224
74,1.0057936275597983
75,1.0077253448152053
76,1.0080701429576726
77,1.006496568195092
78,1.0079376064802021
79,1.0075441967179615
80,1.0076337994090032
81,1.008656582789196
82,1.0075663317064671
83,1.0042530495655915
84,1.0010336529528592
85,1.0006300378048565
86,0.999642319933646
87,0.9995716791517785
88,1.0025912853057348
89,1.0044562719322587
90,1.004770310522589
91,1.0021344387384536
92,1.0008366652519989
93,1.0021164071090911
94,1.0045909799759019
95,1.0073749505409229
96,1.0083362299701086
97,1.0054584695387117
98,1.011051959577442
99,1.009324791742162
100,1.0108185797374347
101,1.0104093575938777
102,1.0151127634065786
103,1.0150697367664203
104,1.016924701995861
105,1.0222307287418848
106,1.0224974664853914
107,1.0211315341184903
108,1.0173495053058201
109,1.0214886324509242
110,1.0224498709979764
111,1.0209275534326918
112,1.0152349183475404
113,1.0154664474769144
114,1.0178342589976448
115,1.0135445016126166
116,1.008939509998844
117,1.0093627628040254
118,1.0089842222740935
119,1.0078902216535819
120,1.0035900723555906
121,1.0024144128518024
122,1.0046815728810594
123,1.007447151138249
124,1.0073214920006417
125,1.0029693424342954
126,1.0024914443977517
127,1.0041940633537998
128,1.0081650588801074
129,1.0080159468964034
130,1.0100559119036048
131,1.0106162627413422
132,1.0088445702717104
133,1.0065467952127907
134,1.0089945521647656
135,1.0098433603176136
136,1.0098438215637908
137,1.0124351199175614
138,1.0142756496726448
139,1.0136421576481278
140,1.0144644088180386
141,1.0106248607533588
142,1.008528283488059
143,1.0002094734214266
144,0.9984745477499719
145,0.9954423316639096
146,0.9945716080131677
147,0.9969592605355156
148,0.9975757852604747
149,0.9954004369694204
150,0.9962335217942444
151,0.9956951476064869
152,0.9963955717049248
153,0.9958786167806548
154,0.994008898065288
155,0.9983493601827912
156,0.9976025328101509
157,0.9969305048430634
158,1.0037538593264006
159,1.0002623747245176
160,1.0008720981422392
161,0.9969745088098904
162,0.9947874921027378
163,0.9927035897764098
164,0.9923174624203885
165,0.9899086268268964
166,0.9905721009620736
167,0.9932701666114925
168,0.995428717329664
169,0.9997819644500167
170,0.9995225755475301
171,0.9955664922830659
172,0.9937527248245113
173,0.9974249906001192
174,0.9958628028908081
175,0.9946891925616709
176,0.9981670034240412
177,0.9969683529072674
178,0.9956190137908614
179,0.9991086586027018
180,1.0006035270462659
181,1.0009649635314632
182,1.0027786588039647
183,1.0032380941552894
184,1.003640974066092
185,1.0032209802040997
186,1.0017972480235455
187,0.9996616549084142
188,0.9993700954672148
189,0.9988997326086556
190,0.9991693099870385
191,1.0016735723737424
192,1.0046911891487909
193,1.0048232437426237
194,1.0090366914975077
195,1.0098929887659605
196,1.0098310298212556
197,1.0090776231770309
198,1.013062695129132
199,1.0116747165505118
200,1.007090809009349
201,1.007659675575157
202,1.0116671567831992
203,1.0105859610849641
204,1.0099579034615718
205,1.0110532951036526
206,1.0088478187528582
207,1.0059444484936506
208,1.005455896024665
209,1.0046054696498157
210,1.0057106184555569
211,1.005979253375948
212,1.0082773193143115
213,1.0077565622383735
214,1.0138728139219346
215,1.0141283894961586
216,1.0145478442749494
217,1.014714127071882
218,1.0130422048747922
219,1.009294828686551
220,1.0061689031537562
221,1.0073097841127934
222,1.0052201550180089
223,1.003036527650316
224,1.0052748171830097
225,1.0076125672631775
226,1.0084676912237935
227,1.0094630476370343
228,1.0111285274182116
229,1.0096005142393814
230,1.0077210241331296
231,1.0064890695380408
232,1.0065162412834956
233,1.0102825449524444
234,1.0095002926082133
235,1.0113185922538437
236,1.010431281765776
237,1.0115837793781395
238,1.0118673020892857
239,1.0160137140590926
240,1.0158213758959562
241,1.016283096342215
242,1.0042042751005718
243,1.0026116152071207
244,1.0004505750297523
245,0.9949080800042693
246,0.9980524269498957
247,0.9975513436068714
248,0.9898518544372509
