t,return
0,0.001661640450718034
1,0.0005902506118753053
2,0.002940017769415679
3,0.0011577674592464404
4,0.0008761457721596715
5,-0.0028225434432001227
6,-0.001632721661102761
7,-0.0022800781921201
8,0.0003571353509895582
9,-0.00037453046375789296
10,0.003125659961641925
11,0.0013384496392781213
12,-0.0007468608794158774
13,0.00018968908561230814
14,0.004781679593478346
15,-0.005219676729099479
16,0.0008362010160216483
17,-0.002854562449194613
18,0.0011930988771179768
19,-0.0014061551654552503
20,-0.002602845893539093
21,-0.0024011673764975025
22,0.003393679391665588
23,-0.0003657331209990781
24,-0.0013202433132067837
25,0.0070233838085683
26,-0.0023734820284983327
27,-0.004661866467075031
28,0.0050388590056627
29,0.0008283898839381229
30,-0.0008536443123091665
31,0.0007750847632230342
32,-0.0005183907066593556
33,0.0029464000141099763
34,0.0005353483104297536
35,-0.005287722984532334
36,0.0013209355279549101
37,-0.0015560299941897264
38,0.0026067942611535254
39,2.206573838309629e-05
40,-0.0007443549862598626
41,-0.006398006859150793
42,-0.003816098122238879
43,0.0007286961700092732
44,-0.0007918618640972724
45,-0.0012644212836212612
46,-0.0008712421153908624
47,0.0013223827205868044
48,0.0029203722851661703
49,-0.006395652272571723
50,0.004055321207532504
51,0.0008033478617833638
52,-0.002309601854728653
53,0.0032890210966336655
54,0.004536806631517138
55,0.0015469824251658833
56,-0.0017045299287317404
57,-0.005250375650424394
58,-0.0007776640594968991
59,-0.0004471938813252117
60,0.00427147236744625
61,-0.007398624042240109
62,0.003215302920840164
63,0.0030495626530126973
64,0.002264068499792112
65,-0.0035939889788278246
66,0.0029296618830172714
67,0.0028857341769123416
68,0.0014202834885361408
69,-0.006416126366209848
70,-0.007518787573582669
71,-0.0016970020779080162
72,0.0016243098342246915
73,0.003431685839484868
74,0.001915646785033808
75,0.0008107013341605526
76,-0.004279005979014214
77,0.002826606036055089
78,0.0008199185062162362
79,-0.0015908177108170851
80,0.002113351435195937
81,0.004553424151534658
82,-0.0014293769075860382
83,-0.0005460200581371032
84,0.00241706051605012
85,0.007629828689883516
86,-0.0015924927374786136
87,-0.000422864337273611
88,-0.0028306576036606604
89,0.004506793497613857
90,0.00020755197999688902
91,0.004182726773824717
92,-0.00159199582533938
93,0.0038408639497534893
94,0.008451718454783104
95,-0.007428142895913628
96,-0.0024290346733165874
97,-0.0018351049551695378
98,0.006765650090901262
99,0.004483582794958109
100,0.0010646629936807007
101,0.00042869684625436905
102,0.0009017199115170415
103,-0.004130781441220902
104,0.0004472865108619746
105,-0.0023898633202947047
106,0.005364545881158639
107,0.0019169618854958834
108,-0.006246773860269994
109,-0.0007361404377858562
110,0.003784016688585899
111,-0.002369504148583163
112,0.0004824613120891188
113,-0.005957174464023548
114,0.001300021565640937
115,0.002186219100797969
116,-0.0003224300047353887
117,-0.002882694119159694
118,0.0037551972421315453
119,0.0039022138540768165
120,0.002454295482334607
121,-0.0033326346444747163
122,0.002606218189418704
123,0.002811107548001671
124,0.0024458947662596192
125,-7.167608477252842e-05
126,-0.0034515292270047015
127,0.0030025440368889457
128,0.00015969516965279722
129,0.0013428732243456415
130,-3.598021379149571e-05
131,0.004614623597584927
132,0.0016565456631147408
133,0.0026014463699352863
134,0.0014618083813548914
135,0.002423892316400263
136,-0.004209126138108841
137,0.0010053538302771745
138,-0.0023967468579482475
139,-0.00030322247952762726
140,-0.0050505310469113615
141,0.0024125858239039174
142,-0.0001303099426382618
143,0.0028129980690904115
144,-0.004428030468751784
145,-0.004424442286139731
146,-0.0025484191215201855
147,0.0019912245318838835
148,-0.0010853016924648622
149,0.003234171973872865
150,0.0063258688746877095
151,-0.0018729025475683005
152,-0.0018045374789905253
153,0.0014867936352376862
154,0.00395025913249825
155,0.0031233829578122636
156,-0.009075602503822616
157,-0.008355804974698197
158,-0.0005435582610768384
159,0.0002587716000028673
160,0.0023831134595684146
161,0.00039550776256803646
162,0.004706978222889069
163,0.004783035419545143
164,0.00042804493401571073
165,0.002179153025554607
166,-0.0022891266023141624
167,0.0027442007438529584
168,0.0006915888104556747
169,-0.0032586628260630607
170,0.0014277098700825406
171,0.000267100901479818
172,0.0010800224476611312
173,-0.004513542174204746
174,-0.0035991168840555456
175,-0.00417155442245286
176,0.004450673075883671
177,0.00048371432468440994
178,0.004404715064987097
179,-0.004078507810704174
180,0.0006945212861601493
181,-0.006393728590742887
182,-0.002391811008784951
183,-0.005307631534024898
184,-0.0010207960079747658
185,0.0010642323603674644
186,-0.0004730776163764998
187,-0.001611265291455459
188,-0.0018804555545602474
189,-0.0031330272142645484
190,-0.0015657038552110212
191,-0.01496431334597528
192,-0.007549797266194513
193,-0.007083720069302514
194,-0.021775703344335814
195,-0.0012654565521945849
196,-0.005618940637563087
197,0.0015087199996513861
198,-0.007310096043998934
199,-0.002383052292116142
200,-0.002697940607313396
201,0.004184268813689149
202,-0.003027231134193937
203,-0.00033273319481381323
204,-0.0035605902599477723
205,0.005104093727082481
206,-0.0050050985801956575
207,-0.005629997394014386
208,-0.0011453536951675013
209,-0.0002636711083839968
210,-0.001745549438417785
211,-0.0022439550205254778
212,0.003572284999841484
213,0.0023114512239528415
214,-0.00635737337235002
215,-0.004687459827029824
216,0.0008088213425298355
217,-0.001435900335305721
218,0.0010919128472830924
219,-0.003430319626951925
220,0.003114374395186926
221,0.0013855383005621045
222,-0.00037543695423226844
223,-0.003729185862802277
224,-0.0052727323907381714
225,-0.010416613242778905
226,-0.0036823468904504824
227,-0.0025573007705890134
228,0.0029562799435848435
229,0.001128825329151976
230,0.007257768350561727
231,0.0007712190769869031
232,-0.007550049839787235
233,-0.002249137731904497
234,-0.0017471889956291152
235,-0.004114915536675927
236,0.00023191248537703593
237,-0.000428211786372088
238,-0.0024352815517286425
239,0.003401660625763942
240,-0.0005128285515642681
241,-0.0027423359071650773
242,0.002869068139506077
243,-0.0006566843690156336
244,-0.0012244118263997883
245,0.0014097461827071445
246,-0.0012462344819765285
247,-0.002446476845531954
248,0.0017763925932045453
249,0.003952546146767163
250,0.004184251355967399
251,-0.0010590382860180042
252,0.0012916127085603067
253,0.004677513139285751
254,-0.0005137062908536179
255,-0.0031671868588295728
256,-0.0037871933493464076
257,-0.005855249505133965
258,-0.004413382097454059
259,0.003107924174815768
260,-0.000662142842692142
261,-0.0031976806066123125
262,-0.0035779827387590365
263,-0.0005252678323649964
264,0.003006836006919132
265,0.002198966127690616
266,-0.005156745469480184
267,-0.0008890451290082495
268,-0.0036091538078613645
269,0.007103755160665598
270,-0.0006128426888224497
271,0.006554258365542137
272,-0.0027933917710382594
273,0.0016111164391144225
274,-0.0031840810099752963
275,-0.002957951136801575
276,0.009151311207038793
277,0.00038379534766585805
278,-0.0007546440104459868
279,-0.004897379797741382
280,0.004228987834881221
281,0.004537948027863204
282,-0.005915762815889736
283,0.00043329692383338117
284,0.005034523470153349
285,0.0010236783572785074
286,0.0021530865403764483
287,-0.0035938596477925154
288,0.0036205379199575668
289,0.00046776496515032594
290,0.002894795864495723
291,-0.0014716154222055688
292,-0.002905589771802798
293,-0.0008264342529046307
294,0.004180440351475782
295,-0.002740190116658557
296,0.0020507819394516616
297,-0.00276581150065915
298,-0.0009021151426833766
299,-0.0012097419988163051
300,-0.0029057385764911575
301,-0.0013623389444242966
302,0.0037295899752642133
303,0.002133682101653462
304,0.003986414864421122
305,0.003994948840410787
306,-3.0684705801656736e-05
307,0.006319268039088118
308,0.000727822260514944
309,-0.0032291899399566303
310,-0.004188958255445629
311,8.030464335048418e-05
312,6.816648856178169e-05
313,0.004084145841973674
314,-0.00017861285947611406
315,0.0068122606729510244
316,-0.00179787664123455
317,0.003591986335585506
318,-0.0065597947581204
319,-0.0011630905494906761
320,0.004254011879534548
321,-0.0017640295687934675
322,0.005320704524519492
323,0.007978746959074952
324,-0.001775284833226543
325,0.0015672585653450281
326,-0.004072837421476372
327,-0.005767269871193312
328,-0.00012344501250113893
329,0.003134983538835082
330,-0.0034499893094474877
331,0.00015747248893987969
332,-0.0014904000944465764
333,-0.0012981293903867523
334,-0.0012373315432089138
335,-0.003873109461809516
336,-0.004424852933499951
337,0.0009004664201891393
338,0.0005477092071713499
339,0.007177045698647244
340,0.004164889198429373
341,0.0013056294589072895
342,-0.003949322937750331
343,-0.0008343656164067309
344,-0.003614728456616845
345,0.0009833454499944992
346,0.00227854799930311
347,-0.009092353718843278
348,-0.0038867106281678106
349,0.0017445937994628024
350,0.0025036729486925965
351,-0.003034551808588664
352,-0.003514221330943005
353,-0.0014371487526077158
354,0.00119716971237299
355,-0.0007949962282437087
356,0.004781148338668911
357,-0.004178187222517805
358,-0.0032129920900136923
359,0.0011520859881927852
360,-0.007554941548158794
361,0.00513727329312456
362,-0.000817031416626834
363,-0.0034334712643017914
364,0.006897720280754623
365,-0.0032657797501201417
366,0.0015553519475993882
367,0.0014462757756337208
368,-0.0006966965763587481
369,0.005414454263786846
370,0.0026964099479890526
371,0.004195055023244811
372,0.0033583103403833597
373,0.002711689277369559
374,-0.00037122549270980995
375,-0.003042388309086738
376,-0.0015890322533621904
377,0.004431075528182158
378,0.0013244169535985254
379,-0.0013504842785394247
380,-0.001468429124453165
381,-0.00020478820675529032
382,-0.0010823381996806706
383,0.007140077463517917
384,0.001580182544483098
385,-0.004989046623309823
386,0.0040587293536533744
387,0.003244287044364839
388,-0.0015177567409692333
389,0.006311468271519771
390,0.0007301008226608266
391,-0.00145092464524991
392,0.003371822111791569
393,0.0038044381622848833
394,0.0010396888335602495
395,-0.003874552670407057
396,-0.0014799607392217134
397,0.0006702302136558171
398,0.0017722953140214622
399,-0.000594368576715937
400,0.0002585210152371512
401,-0.0061475779816326185
402,-0.001434786398567901
403,0.0056160726675410205
404,0.0014703317031008367
405,-0.004220667441958616
406,-0.004459673504732012
407,1.5693275232443736e-05
408,0.00520767242355801
409,0.006572768408453837
410,0.004764490642022157
411,0.0032339371377427674
412,0.002196025192944699
413,-0.0023858055942062224
414,0.0032284555661657036
415,-0.000736852827279849
416,0.0014271518333492154
417,0.0014081115720915812
418,0.001102858581613484
419,-0.00043990550664895053
420,0.00041505925398965294
421,0.00022652389041004142
422,0.0033533366895795143
423,-0.0008843066894164619
424,-0.0021951011688811192
425,-0.005028462915885344
426,0.0025094647609590986
427,0.0030667265886410774
428,-0.0020379135237013324
429,-1.2357514289248285e-05
430,-0.0006190597805648103
431,-2.031514726966089e-06
432,0.0030890265531184303
433,-0.0005839390908390781
434,0.0056222808458316394
435,-0.0012613607917637529
436,-0.0027324546053966283
437,0.00042882793604968406
438,-0.0026995702368292204
439,0.006988463447349805
440,-0.0032789145245155377
441,-0.00356883813082245
442,0.006500819778376423
443,-0.0007084919150416382
444,-0.00024297806409497713
445,0.0012772701512209004
446,0.0037862785974991345
