t,return
0,0.03382145664579593
1,0.0005479533780717089
2,-0.01877237659246469
3,-0.0050888877060480875
4,-0.005525436653807312
5,0.0024596845430178535
6,0.019630463411910083
7,0.011062248634227025
8,-0.011230033322649165
9,-0.006792112819961375
10,0.0034705921007194013
11,0.007525434492826228
12,-0.018531475496325805
13,-0.011854482009371108
14,-0.034383579232897477
15,0.021039570225626726
16,-0.012903466196456735
17,-0.012651317721309376
18,0.009092540586955097
19,0.014003882185397568
20,0.017170371206766406
21,-0.01215949116778026
22,-0.0007775548625485217
23,-0.010441169814943443
24,0.020453913262043093
25,-0.009417794571118347
26,0.0159017108949574
27,-0.002499070725190617
28,-0.014914708981554772
29,-0.007633340481502108
30,0.004451152065209952
31,0.010544487597619247
32,-0.02341501431178295
33,-0.015997916762011004
34,0.0057979864608791246
35,-0.015188293885223936
36,0.016298061681920342
37,-0.010891233874092921
38,0.007096451478002639
39,0.026097966906446238
40,0.02112933136769573
41,0.0018618753375233637
42,0.008119723444863062
43,-0.008901757077434024
44,0.015961421582188693
45,-4.299251270386173e-05
46,0.0024441239562630187
47,-0.0028519359992027434
48,0.021928663947172
49,0.04137006539507227
50,0.011123951772057794
51,0.02489927937319813
52,0.009365352612534792
53,0.011689604214868927
54,0.015038828305933864
55,0.007034645520092256
56,-0.00017889737575132927
57,-0.0318926287861991
58,-0.012573405850498365
59,-0.00014506495466825838
60,0.00036800180453164385
61,-0.004393071704958177
62,-0.002015792208836321
63,0.03113791558836585
64,-0.00022793945707425792
65,0.006213766229809732
66,0.0038522628926178195
67,-0.0021790622431720765
68,-0.005622650075567294
69,0.004310817992579388
70,0.0022095438224991274
71,-0.002147551045564842
72,0.01408130254945652
73,0.006151937697734015
74,-0.01940740419283766
75,0.01472241161943015
76,0.005477729553303461
77,0.011981438198034714
78,-0.035866478926539415
79,-0.015131774403203629
80,0.026733571938320315
81,-0.023176225375381304
82,0.025916089186586624
83,-0.02120900602743688
84,-0.007027482197803216
85,0.018869522985476825
86,-0.010721800220480126
87,-0.004137195345309256
88,-0.005030739720294431
89,-0.0050970233127111105
90,-0.0051897755163949864
91,-0.024473814352528392
92,-0.02008422921786194
93,-0.011602661561359534
94,-0.0010365057246506507
95,-0.023631698836275576
96,0.016814573376010583
97,0.012089181168343498
98,0.00025855893489175655
99,-0.027842613436897527
100,0.035378620968729256
101,-0.03140549230988884
102,0.01165328755580572
103,-0.023185604186032147
104,0.01390218360540371
105,0.02559569090150616
106,-0.001928610145598524
107,0.0017415066824025254
108,0.0064451170661262575
109,0.006625996683411271
110,0.00215327962017757
111,0.020326446099452562
112,-0.007799472428900256
113,0.0040447154827450565
114,-0.021674837570377498
115,-0.0178142053738162
116,0.007915175818840506
117,-0.01802632238498337
118,-0.002051474165206106
119,0.006603250229562804
120,0.011996577674764069
121,-0.021081381916114694
122,-0.027971459066510752
123,0.029452811973993853
124,-0.012994814911564753
125,0.010124809736341167
126,0.02010539252917136
127,0.006895982469036875
128,-0.011016213000203941
129,0.00038068449395708417
130,-0.011857115492537726
131,0.0025686878886538767
132,-0.007321839455609241
133,0.003268504693839791
134,-0.006228081918866925
135,0.001321387668845592
136,-0.03276264097064791
137,0.03165109015675378
138,0.006958897076811034
139,-0.008143013259023758
140,-0.008804510578662147
141,0.004476408957363238
142,-0.016938004102516634
143,-0.01791993934072051
144,0.032270639823158254
145,-0.01430979914215983
146,0.016977496999231526
147,0.0011496479926593796
148,0.023059581486289435
149,-0.0024362191179479677
150,0.021253683772552157
151,-0.013949442947654328
152,0.003511332823935993
153,-0.0025064122998774037
154,0.002063022540015991
155,0.01712899889487346
156,0.006539167605779832
157,0.0066586380469084135
158,0.011494513646855003
159,-0.016181338295199098
160,-0.005952887245987485
161,-0.010569590477793305
162,0.004177471385024894
163,0.004444994664609041
164,0.0074904715760770665
165,-0.006391071402639888
166,-0.01791306735119997
167,0.012038379906216135
168,0.022915551303842346
169,-0.0081247212519452
170,-0.013869360944130103
171,-0.011760632937779899
172,-0.019201053531249165
173,-0.010624048812403619
174,-0.002960745803136956
175,-0.002638415317989486
176,0.012580855077767699
177,0.025140149744382174
178,-0.009028384885211613
179,0.011877219395387564
180,-0.003441488181931565
181,-0.02791700088117218
182,-0.017908590789629843
183,-0.007574512161854265
184,0.006303701574540946
185,-0.023910045421080134
186,0.02011022673592356
187,0.012576880070795295
188,-0.010983303790689677
189,-0.02076229661784893
190,-0.005127898809548138
191,0.011465196762362743
192,0.0030992610236189435
193,-0.015301815848258299
194,-0.009130445500320116
195,0.014614613964232524
196,0.01050335785708575
197,-0.0037389670147842044
198,0.00022911892033315132
199,-0.00118245753103071
200,-0.022538845991143065
201,-0.005914973367277077
202,-0.0063820264505209875
203,0.0014174892144391369
204,0.011889183348042096
205,-0.004639754929182494
206,-0.005479271380274428
207,0.013071000849066525
208,-0.018894586166933264
209,-0.00029707523881874836
210,-0.0049374034600120666
211,-0.00039937721663114577
212,0.009467692054327428
