t,drawdown
0,0.0
1,-0.005845878187627718
2,0.0
3,-0.005845878187627607
4,0.0
5,-0.005845878187627496
6,0.0
7,-0.005845878187627607
8,0.0
9,-0.005845878187627718
10,0.0
11,-0.005845878187627607
12,0.0
13,-0.005845878187627718
14,0.0
15,-0.005845878187627718
16,0.0
17,-0.005845878187627496
18,0.0
19,-0.005845878187627496
20,0.0
21,-0.005845878187627718
22,0.0
23,-0.005845878187627607
24,0.0
25,-0.005845878187627607
26,0.0
27,-0.005845878187627607
28,0.0
29,-0.005845878187627607
30,0.0
31,-0.005845878187627607
32,0.0
33,-0.005845878187627718
34,0.0
35,-0.005845878187627496
36,0.0
37,-0.005845878187627496
38,0.0
39,-0.005845878187627496
40,0.0
41,-0.005845878187627496
42,0.0
43,-0.005845878187627718
44,0.0
45,-0.005845878187627607
46,0.0
47,-0.005845878187627607
48,0.0
49,-0.005845878187627718
50,0.0
51,-0.005845878187627607
52,0.0
53,-0.005845878187627496
54,0.0
55,-0.005845878187627496
56,0.0
57,-0.005845878187627607
58,0.0
59,-0.005845878187627607
60,0.0
61,-0.005845878187627607
62,0.0
63,-0.005845878187627718
64,0.0
65,-0.005845878187627496
66,0.0
67,-0.005845878187627607
68,0.0
69,-0.005845878187627496
70,0.0
71,-0.005845878187627496
72,0.0
73,-0.005845878187627607
74,0.0
75,-0.005845878187627607
76,0.0
77,-0.005845878187627607
78,0.0
79,-0.005845878187627718
80,0.0
81,-0.005845878187627496
82,0.0
83,-0.005845878187627607
84,0.0
85,-0.005845878187627607
86,0.0
87,-0.005845878187627607
88,0.0
89,-0.005845878187627607
90,0.0
91,-0.005845878187627607
92,0.0
93,-0.005845878187627607
94,0.0
95,-0.005845878187627718
96,0.0
97,-0.005845878187627496
98,0.0
99,-0.005845878187627718
100,0.0
101,-0.005845878187627607
102,0.0
103,-0.005845878187627496
104,0.0
105,-0.005845878187627496
106,0.0
107,-0.005845878187627607
108,0.0
109,-0.005845878187627496
110,0.0
111,-0.005845878187627607
112,0.0
113,-0.005845878187627496
114,0.0
115,-0.005845878187627607
116,0.0
117,-0.005845878187627496
118,0.0
119,-0.005845878187627496
120,0.0
121,-0.005845878187627496
122,0.0
123,-0.005845878187627718
124,0.0
125,-0.005845878187627718
126,0.0
127,-0.005845878187627607
128,0.0
129,-0.005845878187627496
130,0.0
131,-0.005845878187627607
132,0.0
133,-0.005845878187627718
134,0.0
135,-0.005845878187627607
136,0.0
137,-0.005845878187627496
138,0.0
139,-0.005845878187627718
140,0.0
141,-0.005845878187627607
142,0.0
143,-0.005845878187627496
144,0.0
145,-0.005845878187627607
146,0.0
147,-0.005845878187627496
148,0.0
149,-0.005845878187627718
150,0.0
151,-0.005845878187627718
152,0.0
153,-0.005845878187627607
154,0.0
155,-0.005845878187627607
156,0.0
157,-0.005845878187627607
158,0.0
159,-0.005845878187627607
160,0.0
161,-0.005845878187627607
162,0.0
163,-0.005845878187627718
164,0.0
165,-0.005845878187627607
166,0.0
167,-0.005845878187627718
168,0.0
169,-0.005845878187627607
170,0.0
171,-0.005845878187627607
172,0.0
173,-0.005845878187627607
174,0.0
175,-0.005845878187627718
176,0.0
177,-0.005845878187627607
178,0.0
179,-0.005845878187627607
180,0.0
181,-0.005845878187627607
182,0.0
183,-0.005845878187627496
184,0.0
185,-0.005845878187627607
186,0.0
187,-0.005845878187627607
188,0.0
189,-0.005845878187627607
190,0.0
191,-0.005845878187627496
192,0.0
193,-0.005845878187627607
194,0.0
195,-0.005845878187627718
196,0.0
197,-0.005845878187627607
198,0.0
199,-0.005845878187627496
200,0.0
201,-0.005845878187627496
202,0.0
203,-0.005845878187627607
204,0.0
205,-0.005845878187627607
206,0.0
207,-0.005845878187627607
208,0.0
209,-0.005845878187627607
210,0.0
211,-0.005845878187627607
212,0.0
213,-0.005845878187627607
214,0.0
215,-0.005845878187627607
216,0.0
217,-0.005845878187627718
218,0.0
219,-0.005845878187627607
220,0.0
221,-0.005845878187627718
222,0.0
223,-0.005845878187627496
224,0.0
225,-0.005845878187627607
226,0.0
227,-0.005845878187627496
228,0.0
