t,position,trade,turnover,transaction_cost
0,-0.014607352734016026,-0.014607352734016026,0.014607352734016026,2.9214705468032053e-06
1,-0.01893715321021953,-0.004329800476203505,0.004329800476203505,8.659600952407012e-07
2,-0.036274374467438954,-0.017337221257219423,0.017337221257219423,3.467444251443885e-06
3,-0.014468570480857191,0.021805803986581763,0.021805803986581763,4.361160797316353e-06
4,-0.011227777419653117,0.0032407930612040736,0.0032407930612040736,6.481586122408147e-07
5,-0.012767041226672049,-0.0015392638070189316,0.0015392638070189316,3.0785276140378633e-07
6,-0.02123492711802205,-0.008467885891350002,0.008467885891350002,1.6935771782700004e-06
7,-0.08446418534511461,-0.06322925822709256,0.06322925822709256,1.2645851645418514e-05
8,-0.0921035734319499,-0.007639388086835286,0.007639388086835286,1.5278776173670573e-06
9,-0.02203986886096776,0.07006370457098214,0.07006370457098214,1.4012740914196429e-05
10,-0.05601042829993292,-0.03397055943896516,0.03397055943896516,6.794111887793032e-06
11,0.002321625539444469,0.05833205383937739,0.05833205383937739,1.1666410767875478e-05
12,-0.08656405353148071,-0.08888567907092518,0.08888567907092518,1.7777135814185035e-05
13,-0.1714046264290831,-0.0848405728976024,0.0848405728976024,1.696811457952048e-05
14,-0.18413951851995305,-0.012734892090869948,0.012734892090869948,2.5469784181739897e-06
15,-0.19546893488285094,-0.011329416362897887,0.011329416362897887,2.2658832725795777e-06
16,-0.15466430393443034,0.0408046309484206,0.0408046309484206,8.16092618968412e-06
17,-0.14010175661360053,0.014562547320829816,0.014562547320829816,2.9125094641659635e-06
18,-0.17272895887748393,-0.03262720226388341,0.03262720226388341,6.525440452776682e-06
19,-0.26970621849515974,-0.09697725961767581,0.09697725961767581,1.9395451923535164e-05
20,-0.3244060222554457,-0.05469980376028594,0.05469980376028594,1.0939960752057188e-05
21,-0.3806151845689746,-0.056209162313528904,0.056209162313528904,1.1241832462705782e-05
22,-0.38581209720169557,-0.005196912632720985,0.005196912632720985,1.039382526544197e-06
23,-0.3740242539434716,0.011787843258223962,0.011787843258223962,2.3575686516447924e-06
24,-0.4334045262481101,-0.05938027230463849,0.05938027230463849,1.1876054460927699e-05
25,-0.3938268090204004,0.0395777172277097,0.0395777172277097,7.915543445541939e-06
26,-0.29910345540745664,0.09472335361294376,0.09472335361294376,1.8944670722588753e-05
27,-0.23391660794782926,0.06518684745962738,0.06518684745962738,1.3037369491925477e-05
28,-0.22081846212080422,0.013098145827025037,0.013098145827025037,2.6196291654050076e-06
29,-0.17414807389581846,0.04667038822498576,0.04667038822498576,9.334077644997153e-06
30,-0.10760034310042195,0.06654773079539651,0.06654773079539651,1.3309546159079302e-05
31,-0.07885177857243957,0.028748564527982384,0.028748564527982384,5.749712905596477e-06
32,-0.13153456283284964,-0.05268278426041008,0.05268278426041008,1.0536556852082015e-05
33,-0.21294930895523306,-0.08141474612238342,0.08141474612238342,1.6282949224476684e-05
34,-0.2251494449024008,-0.012200135947167734,0.012200135947167734,2.440027189433547e-06
35,-0.34839959118244423,-0.12325014628004344,0.12325014628004344,2.465002925600869e-05
36,-0.3462631692821361,0.002136421900308161,0.002136421900308161,4.272843800616322e-07
37,-0.3181622901929644,0.028100879089171693,0.028100879089171693,5.620175817834339e-06
38,-0.31425064576201145,0.003911644430952932,0.003911644430952932,7.823288861905864e-07
39,-0.259847302433332,0.054403343328679465,0.054403343328679465,1.0880668665735894e-05
40,-0.3151074026630607,-0.055260100229728715,0.055260100229728715,1.1052020045945744e-05
41,-0.32045120355724993,-0.005343800894189232,0.005343800894189232,1.0687601788378465e-06
42,-0.3358292625473987,-0.015378058990148769,0.015378058990148769,3.0756117980297538e-06
43,-0.3722525002606826,-0.036423237713283874,0.036423237713283874,7.284647542656775e-06
44,-0.4059274982603664,-0.03367499799968382,0.03367499799968382,6.734999599936764e-06
45,-0.36041458032969975,0.04551291793066664,0.04551291793066664,9.102583586133328e-06
46,-0.35573894657916644,0.0046756337505333145,0.0046756337505333145,9.351267501066629e-07
47,-0.3592566384540666,-0.003517691874900142,0.003517691874900142,7.035383749800284e-07
48,-0.347402898890797,0.011853739563269572,0.011853739563269572,2.3707479126539147e-06
49,-0.3507126825792218,-0.0033097836884247722,0.0033097836884247722,6.619567376849545e-07
50,-0.3790739188289241,-0.028361236249702326,0.028361236249702326,5.672247249940465e-06
51,-0.36528101511637096,0.01379290371255315,0.01379290371255315,2.7585807425106304e-06
52,-0.326060712567251,0.039220302549119956,0.039220302549119956,7.844060509823992e-06
53,-0.3020119403456284,0.024048772221622605,0.024048772221622605,4.809754444324522e-06
54,-0.26620478477084636,0.035807155574782035,0.035807155574782035,7.1614311149564075e-06
55,-0.3092110871807702,-0.04300630240992387,0.04300630240992387,8.601260481984773e-06
56,-0.2770768370360253,0.032134250144744914,0.032134250144744914,6.426850028948983e-06
57,-0.27867415441045,-0.0015973173744247005,0.0015973173744247005,3.194634748849401e-07
58,-0.3653216979050611,-0.08664754349461107,0.08664754349461107,1.7329508698922215e-05
59,-0.39631371051305053,-0.03099201260798945,0.03099201260798945,6.19840252159789e-06
60,-0.3593608719289894,0.03695283858406112,0.03695283858406112,7.390567716812224e-06
61,-0.4019984285612302,-0.04263755663224078,0.04263755663224078,8.527511326448156e-06
62,-0.4713170092157163,-0.0693185806544861,0.0693185806544861,1.386371613089722e-05
63,-0.3905329149553615,0.08078409426035477,0.08078409426035477,1.6156818852070954e-05
64,-0.4288255414029964,-0.03829262644763487,0.03829262644763487,7.658525289526974e-06
65,-0.39065646279080773,0.038169078612188656,0.038169078612188656,7.633815722437732e-06
66,-0.4193412202616008,-0.028684757470793076,0.028684757470793076,5.736951494158615e-06
67,-0.36149888647685463,0.05784233378474618,0.05784233378474618,1.1568466756949236e-05
68,-0.3439177172453421,0.01758116923151254,0.01758116923151254,3.516233846302508e-06
69,-0.3405152035974874,0.0034025136478547102,0.0034025136478547102,6.805027295709421e-07
70,-0.3596289165083452,-0.01911371291085784,0.01911371291085784,3.822742582171568e-06
71,-0.39895199709716006,-0.03932308058881484,0.03932308058881484,7.864616117762968e-06
72,-0.4494211434618466,-0.050469146364686523,0.050469146364686523,1.0093829272937305e-05
73,-0.4158198663630587,0.03360127709878791,0.03360127709878791,6.720255419757582e-06
74,-0.5372787420552269,-0.12145887569216818,0.12145887569216818,2.4291775138433635e-05
75,-0.5036487693560364,0.033629972699190436,0.033629972699190436,6.725994539838088e-06
76,-0.43305498867414394,0.07059378068189248,0.07059378068189248,1.4118756136378497e-05
77,-0.3684367757070668,0.06461821296707715,0.06461821296707715,1.292364259341543e-05
78,-0.3573572188284738,0.011079556878592967,0.011079556878592967,2.2159113757185932e-06
79,-0.3150578388374842,0.042299379990989594,0.042299379990989594,8.45987599819792e-06
80,-0.36203196058019727,-0.04697412174271304,0.04697412174271304,9.394824348542609e-06
81,-0.3594744354694235,0.002557525110773784,0.002557525110773784,5.115050221547568e-07
82,-0.2995667844619544,0.05990765100746909,0.05990765100746909,1.1981530201493818e-05
83,-0.24540879479646446,0.05415798966548993,0.05415798966548993,1.0831597933097986e-05
84,-0.29442212611304797,-0.0490133313165835,0.0490133313165835,9.8026662633167e-06
85,-0.25186520250114625,0.04255692361190172,0.04255692361190172,8.511384722380344e-06
86,-0.1732777453891826,0.07858745711196363,0.07858745711196363,1.5717491422392727e-05
87,-0.13330199283950953,0.03997575254967309,0.03997575254967309,7.995150509934618e-06
88,-0.13182087216538704,0.0014811206741224825,0.0014811206741224825,2.962241348244965e-07
89,-0.12626334057489128,0.005557531590495768,0.005557531590495768,1.1115063180991536e-06
90,-0.11514298550583986,0.011120355069051416,0.011120355069051416,2.2240710138102834e-06
91,-0.16848981995506854,-0.05334683444922868,0.05334683444922868,1.0669366889845736e-05
92,-0.2406982978500269,-0.07220847789495835,0.07220847789495835,1.444169557899167e-05
93,-0.25553737288987327,-0.014839075039846383,0.014839075039846383,2.967815007969277e-06
94,-0.2206798742152884,0.034857498674584875,0.034857498674584875,6.971499734916975e-06
95,-0.2590216370846913,-0.038341762869402884,0.038341762869402884,7.668352573880578e-06
96,-0.2845811265584784,-0.02555948947378711,0.02555948947378711,5.111897894757422e-06
97,-0.2775407720790716,0.0070403544794068185,0.0070403544794068185,1.4080708958813637e-06
98,-0.29166217265827754,-0.014121400579205967,0.014121400579205967,2.8242801158411937e-06
99,-0.22725686622157004,0.0644053064367075,0.0644053064367075,1.28810612873415e-05
100,-0.17789295895420493,0.049363907267365115,0.049363907267365115,9.872781453473023e-06
101,-0.1487083975647607,0.029184561389444225,0.029184561389444225,5.836912277888845e-06
102,-0.1683066321130895,-0.01959823454832879,0.01959823454832879,3.919646909665758e-06
103,-0.130501362448043,0.03780526966504649,0.03780526966504649,7.561053933009299e-06
104,-0.002117912461074928,0.12838344998696807,0.12838344998696807,2.5676689997393616e-05
105,0.08278586223480082,0.08490377469587575,0.08490377469587575,1.698075493917515e-05
