t,position,trade,turnover,transaction_cost
0,-0.15325958102548692,-0.15325958102548692,0.15325958102548692,3.065191620509739e-05
1,-0.22837540392009503,-0.07511582289460811,0.07511582289460811,1.5023164578921622e-05
2,-0.24286525663886882,-0.014489852718773788,0.014489852718773788,2.8979705437547576e-06
3,-0.4259451469438884,-0.1830798903050196,0.1830798903050196,3.661597806100392e-05
4,-0.3768096795228418,0.04913546742104663,0.04913546742104663,9.827093484209327e-06
5,-0.42564348080741393,-0.048833801284572154,0.048833801284572154,9.76676025691443e-06
6,-0.3433517852786195,0.08229169552879445,0.08229169552879445,1.6458339105758892e-05
7,-0.14060173396548567,0.2027500513131338,0.2027500513131338,4.0550010262626764e-05
8,-0.03242817719033332,0.10817355677515235,0.10817355677515235,2.163471135503047e-05
9,0.05978252181136978,0.0922106990017031,0.0922106990017031,1.8442139800340623e-05
10,0.19161892797217456,0.13183640616080478,0.13183640616080478,2.6367281232160955e-05
11,0.06230658752613741,-0.12931234044603715,0.12931234044603715,2.586246808920743e-05
12,0.12019621910842374,0.05788963158228633,0.05788963158228633,1.1577926316457266e-05
13,0.1619896484885152,0.04179342938009145,0.04179342938009145,8.35868587601829e-06
14,0.32441573721592254,0.16242608872740735,0.16242608872740735,3.2485217745481474e-05
15,0.36188839755697266,0.037472660341050124,0.037472660341050124,7.494532068210025e-06
16,0.47159264490453623,0.10970424734756357,0.10970424734756357,2.1940849469512713e-05
17,0.4850903309830047,0.013497686078468463,0.013497686078468463,2.6995372156936926e-06
18,0.5484863459535922,0.06339601497058756,0.06339601497058756,1.2679202994117512e-05
19,0.21448973357489975,-0.3339966123786925,0.3339966123786925,6.67993224757385e-05
20,0.475999305813288,0.2615095722383882,0.2615095722383882,5.230191444767765e-05
21,0.3735332618360721,-0.10246604397721587,0.10246604397721587,2.0493208795443177e-05
22,0.6608094890555332,0.28727622721946106,0.28727622721946106,5.745524544389221e-05
23,0.7216499180817507,0.06084042902621756,0.06084042902621756,1.2168085805243511e-05
24,0.6742244498323005,-0.047425468249450264,0.047425468249450264,9.485093649890053e-06
25,0.6621155333421809,-0.012108916490119581,0.012108916490119581,2.4217832980239164e-06
26,0.8041608252814971,0.14204529193931625,0.14204529193931625,2.840905838786325e-05
27,0.768889852464059,-0.03527097281743807,0.03527097281743807,7.054194563487615e-06
28,0.3242475974502557,-0.44464225501380333,0.44464225501380333,8.892845100276068e-05
29,0.5035203919005768,0.17927279445032113,0.17927279445032113,3.5854558890064226e-05
30,0.3840738192146089,-0.11944657268596792,0.11944657268596792,2.3889314537193584e-05
31,0.29592713097548073,-0.08814668823912819,0.08814668823912819,1.762933764782564e-05
32,0.24552770708904229,-0.05039942388643845,0.05039942388643845,1.007988477728769e-05
33,0.354103467856636,0.1085757607675937,0.1085757607675937,2.1715152153518742e-05
34,0.6025458328981973,0.2484423650415613,0.2484423650415613,4.968847300831226e-05
