t,drawdown
0,-0.0021832324731805297
1,0.0
2,-0.001767728514086242
3,0.0
4,-0.0264392220321209
5,-0.0069540897287103665
6,-0.017492543934022442
7,0.0
8,0.0
9,-0.015511223426542875
10,-0.01648360730677778
11,-0.027208906905399455
12,0.0
13,0.0
14,0.0
15,-0.0006937317720010494
16,0.0
17,0.0
18,-0.007584158606783964
19,-0.018015117898948274
20,-0.014366130908028518
21,-0.03216585795150739
22,-0.03559628866174369
23,-0.053762023286249905
24,-0.06639525702662985
25,-0.06588475537339167
26,-0.061078081897188996
27,-0.029108352617104205
28,-0.01965132391273494
29,-0.02257320576967392
30,-0.015967242536313875
31,-0.020806853038534245
32,0.0
33,-0.0023312192880838856
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,-0.003752345184121153
40,-0.003514853424355535
41,-0.01007496446843359
42,0.0
43,0.0
44,-0.013940536902583345
45,-0.03431122109380724
46,-0.035789713559960856
47,-0.03403134656089801
48,-0.01254667483714167
49,-0.017508630371281364
50,-0.033647601755922074
51,-0.06484245888279894
52,-0.07014704030935115
53,-0.06507973178145832
54,-0.08015422307512177
55,-0.09232557577576173
56,-0.12021748865244863
57,-0.12779510282407258
58,-0.13292167985786896
59,-0.1424323407549828
60,-0.1310831312781915
61,-0.10979289301516071
62,-0.11177728509994023
63,-0.1289947774582939
64,-0.13071436458369678
65,-0.10300485679433813
66,-0.08652703026585562
67,-0.06540390392515238
68,-0.05102874319816941
69,-0.040017790959372745
70,-0.05331054240625166
71,-0.04149801576182344
72,-0.05092308365442155
73,-0.04778448560754012
74,-0.04398143936313581
75,-0.0478033273615458
76,-0.04563526204734358
77,-0.04044179973431439
78,-0.021161870794817683
79,0.0
80,-0.012222886302574842
81,-0.0005866910284282323
82,-0.014238865545764146
83,-0.020847147957923085
84,-0.01927137226974196
85,-0.009415947087271781
86,0.0
87,-0.012581769301071355
88,-0.036312866561134305
89,-0.018990212608384183
90,-0.02686610512551757
91,-0.015435957391436106
92,-0.012576793439939893
93,-0.0006294700468105763
94,-0.023891341141810685
95,-0.039672208841970424
96,-0.014280958854330561
97,-0.026396318096228666
98,-0.04605913808966866
99,-0.03600055281333392
100,-0.04307037821365656
101,-0.03739108820955661
102,-0.014426171160067502
103,-0.0014031781921504116
104,0.0
105,0.0
106,0.0
107,-0.027663990083938494
108,-0.00817836345376144
109,-0.004447152847213864
110,-0.021042729972861163
111,-0.03960602772574218
112,-0.02246146775441571
113,-0.012233693152634562
114,-0.00595694234449895
115,-0.01660269019428351
116,-0.015992997742377058
117,-0.012145915985157574
118,-0.01173666815140395
119,-0.014626537257266481
120,-0.03808367605647833
121,-0.024860302094222075
122,-0.028347418026172577
123,-0.04591750615789336
124,-0.035249653846811
125,-0.05791584509641401
126,-0.07077888462761628
127,-0.04862747667627065
128,-0.04453323117622321
129,-0.05140110819500632
130,-0.043206275758266854
131,-0.05278158297106794
132,-0.049791026584930065
133,-0.029306785203646712
134,-0.02626109738825433
135,-0.026888275602029887
136,-0.00019037965646728772
137,0.0
138,0.0
139,-0.01646840948210937
140,-0.029957621178242966
141,-0.045268105491025445
142,-0.043294314826408
143,-0.022935919461225418
144,-0.01680381920656715
145,-0.03197343696142285
146,-0.03131675513199428
147,-0.03689954891454872
148,-0.015552937480934226
149,-0.013784627948578376
150,-0.0024220319277038493
151,-0.007547322368574139
152,-0.0029516995240311816
153,-0.017878950613117395
154,-0.007538950790614729
155,-0.010041248197460328
156,-0.0018343989169997688
157,0.0
158,-0.022683219670190158
159,0.0
160,-0.00878260023147448
161,-0.0013372738317320998
162,-0.008780550563232903
163,-0.002931778842850785
164,-0.01337995768712208
165,-0.009197115215412333
166,-0.007944458578547975
167,-0.009940690550456766
168,-0.009226381789089078
169,-0.005817966921620288
170,-0.022181754582605517
171,0.0
172,-0.007598064626568313
173,0.0
174,0.0
175,-0.01161118065461808
176,-0.03179460029179548
177,-0.0032857373408887725
178,0.0
179,0.0
180,0.0
181,-0.009163983333301151
182,-0.010636984458319287
183,-0.016635996453568835
184,-0.027209026651589197
185,-0.0517267520713528
186,-0.0706935845906358
187,-0.067843813195543
188,-0.06518785156352591
189,-0.06590645788402938
190,-0.10024762890534089
191,-0.08414284813614892
192,-0.07052551782242389
193,-0.08301906680944138
194,-0.07336042855827896
195,-0.054046981619662926
196,-0.0425342019574273
197,-0.04184429962088787
198,-0.026216397090694232
199,-0.02500732735604594
200,-0.023508216586648034
201,-0.024947240326264164
202,-0.05987994330923785
203,-0.04891297426894303
204,-0.040057533474647244
205,-0.034530867160160295
206,-0.05394597337658524
207,-0.06340744836808088
208,-0.05210482225555746
209,-0.059145343699951725
210,-0.06032695925627163
211,-0.07230007817993056
212,-0.04093817822042656
213,-0.056950492139899
214,-0.05274258706616697
215,-0.05403122151628681
216,-0.0408918163166615
217,-0.04761956017356139
