t,position,trade,turnover,transaction_cost
0,-0.008961099370202308,-0.008961099370202308,0.008961099370202308,1.7922198740404618e-06
1,-0.25590578229607663,-0.24694468292587432,0.24694468292587432,4.938893658517487e-05
2,0.0811954070707982,0.33710118936687483,0.33710118936687483,6.742023787337497e-05
3,0.4714653857131657,0.3902699786423675,0.3902699786423675,7.80539957284735e-05
4,0.47636322581550006,0.00489784010233435,0.00489784010233435,9.7956802046687e-07
5,0.4312566794000799,-0.04510654641542017,0.04510654641542017,9.021309283084034e-06
6,0.547875154448126,0.11661847504804607,0.11661847504804607,2.3323695009609214e-05
7,0.5015426958240597,-0.04633245862406621,0.04633245862406621,9.266491724813242e-06
8,0.4933906705225416,-0.008152025301518151,0.008152025301518151,1.6304050603036302e-06
9,0.41951837240794004,-0.07387229811460155,0.07387229811460155,1.4774459622920311e-05
10,0.1637306272831922,-0.25578774512474783,0.25578774512474783,5.115754902494957e-05
11,-0.14781516421164576,-0.31154579149483796,0.31154579149483796,6.230915829896759e-05
12,0.11545702225096771,0.26327218646261347,0.26327218646261347,5.2654437292522696e-05
13,0.16127317952958178,0.04581615727861407,0.04581615727861407,9.163231455722815e-06
14,0.0964643525236498,-0.06480882700593199,0.06480882700593199,1.29617654011864e-05
15,-0.1429165920994083,-0.2393809446230581,0.2393809446230581,4.787618892461162e-05
16,-0.2221692543091659,-0.0792526622097576,0.0792526622097576,1.585053244195152e-05
17,-0.31904985632907346,-0.09688060201990756,0.09688060201990756,1.9376120403981512e-05
18,-0.01112389454940127,0.3079259617796722,0.3079259617796722,6.158519235593444e-05
19,0.08119566276625026,0.09231955731565153,0.09231955731565153,1.8463911463130305e-05
20,0.19948079774551972,0.11828513497926946,0.11828513497926946,2.3657026995853894e-05
21,0.2461442517640227,0.04666345401850297,0.04666345401850297,9.332690803700594e-06
22,0.00514677512990655,-0.24099747663411614,0.24099747663411614,4.819949532682323e-05
23,-0.10193718085063669,-0.10708395598054324,0.10708395598054324,2.141679119610865e-05
